|Job Applicants:|Openings:|PG :|Posted:|UG :|experience|job_desc|key_skills|position|salary|Doctorate :
465|703|||8 days ago|Any Graduate|5 - 10 years|"Job description
Hands-on exp in Java 11, JUnit, Spring, Hibernate, JDBC, Restful Services (Jersey or Spring MVC), ActiveMQ
Exp with at least one or two databases, such as MySQL/PostgreSQL/Oracle
Exp with Microservices
Test frameworks for TDD
NP:Immediate - 45 Days.
RoleSystem Analyst
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
Key Skills
JavaHibernateSpring MvcOracle DatabasePostgresqlSpringActivemqMicroservicesCore JavaJUnitTDDMySQLJDBCJerseyMySQL Db"|['Java', 'Hibernate', 'Spring Mvc', 'Oracle Database', 'Postgresql', 'Spring', 'Activemq', 'Microservices', 'Core Java', 'JUnit', 'TDD', 'MySQL', 'JDBC', 'MySQL Db']|Sr. Java Developer|₹ 12,00,000 - 22,00,000 P.A.|
466|754|||8 days ago|Any Graduate|6 - 11 years|"Job description
6 years of experience in mobile development with iOS
Swift 5, Objective C, XCode
Storyboards, Layout constraints, iOS SDKs
iOS User Interface components
Data modeling, HTTP
Advantage - React Native, back-end, DevOps
Notice Period: Immediate - 45 Days
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Mobile
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
Key Skills
cocoapodsIos SdkIos DevelopmentSwiftObjective CHTTPData Modelingreact nativeIOSXCode"|['Ios Sdk', 'Ios Development', 'Swift', 'Objective C', 'HTTP', 'Data Modeling', 'IOS', 'XCode']|Senior iOS Developer|₹ 11,00,000 - 21,00,000 P.A.|
467|17||Any Postgraduate|19 days ago|B.Tech/B.E. in Any Specialization|6 - 11 years|"Job description
The Experience

In today’s multifaceted technology environment, it is an exciting time to be a part of the information technology team at Colgate. Our highly technical and innovative team is dedicated to driving growth for Colgate Palmolive in this ever-changing landscape.
What role will you play as a member of the Colgate’s Team for this position?
Design, develop and test to create quality solutions on time and within budget. To collaborate with business teams / functional teams and IT counterparts for daily support i ncidents and project activities in different business areas across all geographies.
Ability to understand the requirements related to business problems and transform that into a solution design.
Who are you
You are a developer -

Understand and apply Information Technology standards to daily support and project implementation activities
Applying conceptual knowledge of business processes and technology to solve highly complex business processes and procedural problems
Manage and/or perform the design, build and testing of business applications and its architecture in line with agreed time frames, business requirements and global standards
Maintain production systems reliability through correct utilization of IT standards and governance processes
Review program codes and suggest correction in case of any errors
You connect the dots -

Support day to day business requirements according to global SLA
Ensure the proper use of information technology project management methodology to comply with governance practices
You are a collaborator -

Collaborate with business / functional team, develop detailed plans and accurate estimates for completion of build, system testing and implementation of project
Mentor and coach junior developer resources
You are an innovator -

Conduct performance tuning to improve system performance over multiple business processes
Stay updated with the latest technological advancement. Adapt to these changes by self-training and research work and evaluate how / where it can add value to the business
What you’ll need(Required)

Engineering Graduate/Post Graduate with 6+ years of development experience in WebMethods.
Design of integrations using webMethods tools
Good on Experience on webMethod Development including good analysis and debugging skills
Experience on Mapping Service, Java Service and Adapter Service
Worked on Broker publish/subscribe and request/response model
Hands on JMS publish/subscribe, request/response
Good experience on major Adapters (JDBC, SAP, SEEBERGER)
Experience on developing webServices using SOAP, REST APIs
Extensively worked on EDI formats like EDIFACT, ANSIX12
Worked on Mapping from EDI to Idoc and Idoc to EDI, Flat File to Idoc and idoc to Flat File
Good Communication and Documentation Skills
Ability to identify, analyze, and resolve problems l ogically
Ability to troubleshoot and identify root cause
Should be flexible and adaptable to new technologies
What you’ll need(Preferred)

Knowledge of various IS configurations and administration
Knowledge of various MWS configurations and administration Broker, JMS and Triggers configuration and administration
RoleSystem Analyst
Industry TypeFMCG
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Any Specialization
PG :Any Postgraduate
Key Skills
JavaJMSRestPersonal CareHome CareSpringOral CareSOAPWeb ServicesFood"|['Java', 'JMS', 'Rest', 'Personal Care', 'Home Care', 'Spring', 'Oral Care', 'SOAP', 'Web Services', 'Food']|Webmethods - Technical Analyst / Sr. Technical Analyst|Not Disclosed|
468|31|1|Post Graduation Not Required|30+ days ago|BCA in Computers|1 - 6 years|"Job description
Other Requirements
Should have completed the degree with First class.
Should have strong analytical and logical thinking.
Knowledge or certification in WordPress, PHP, Dot Net, Java or any other programming language will be an added advantage.
Readiness to learn and work in various technologies.
Basic English proficiency.
Dedicated, Flexible and fun loving.
Any technical certifications are an added advantage.
  RoleSoftware Developer
Industry TypeFilm / Music / Entertainment
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :BCA in Computers
PG :Post Graduation Not Required
Key Skills
Computer scienceAnalyticalWordpressProgrammingPHP.Net"|['Computer science', 'Analytical', 'Wordpress', 'Programming', 'PHP', '.Net']|Software Developer|Not Disclosed|
469|Less than 10|1|Post Graduation Not Required|30+ days ago|B.Tech/B.E. in Computers|1 - 2 years|"Job description
Job Description :-

1- 2 Year exp.

Good knowledge of Object Oriented Programming concepts.

Good knowledge of .NET Framework and Microsoft Visual Studio.

Experience of C# and ASP.NET.

Good knowlege of HTML, jQuery, and CSS.

Good verbal and written communication skills.

RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Computers
PG :Post Graduation Not Required
Key Skills
c#CSSjQueryCASP.Net.netHTMLVisual StudiomicrosoftObject oriented programmingprogramming"|['c#', 'CSS', 'jQuery', 'C', 'ASP.Net', '.net', 'HTML', 'Visual Studio', 'microsoft', 'Object oriented programming', 'programming']|Junior Software Developer (Dot Net)|Not Disclosed|
470|Less than 10|1|Post Graduation Not Required|30+ days ago|B.Tech/B.E. in Computers|2 - 5 years|"Job description


Experience: 2 - 5 Years

RoleSoftware Developer
Industry TypePower
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Computers
PG :Post Graduation Not Required
Key Skills
Process improvementProject HeadLaser cuttingFeasibility analysisMentorLaser weldingTesting"|['Process improvement', 'Laser cutting', 'Feasibility analysis', 'Mentor', 'Laser welding', 'Testing']|Sr. Software Developer|Not Disclosed|
471|18|1|Post Graduation Not Required|30+ days ago|B.Sc in Chemistry|5 - 10 years|"Job description

Job description
Manage Official Website & Application Data
Managing the team for website & application development
GIS Based Hydrology project Analysis & Project Management
Administration Design & Develop GIS & WEB Based Application for the Department
Profile
MCA, Uttar Pradesh Technical University, Lucknow, 2009
B. Sc. Lucknow University, 2006
Programming languages : ASP.NET, Ajax, C#, VB.NET, Crystal Report, IIS,
Web Languages : HTML, XML, Java Script, JQuery, Boot Strap,HTML5,GHAPHS,
Database : SQL Server 2008, MS ACCESS,ORACLE
GIS - ARCGIS(WEB), Geo Server, SQL Spatial, Web GIS, Google Earth
Design Application : SharePoint Designer 2010, Adobe Photoshop ,Dreamweaver
Flash Editors, GIS based app Design, Mobile App Design

RoleSoftware Developer
Industry TypeEngineering & Construction
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Sc in Chemistry
PG :Post Graduation Not Required
Key Skills
IISWeb technologiesjQueryXMLProject managementConsultingHTMLApplication developmentOracleSQL"|['IIS', 'Web technologies', 'jQuery', 'XML', 'Project management', 'Consulting', 'HTML', 'Application development', 'Oracle', 'SQL']|EGIS - Software Development cum Web Designer|Not Disclosed|
472|241|1|Post Graduation Not Required|30+ days ago|Any Graduate|2 - 5 years|"Job description
Big Data Services ETL and Data Integration Software Enterprise Content Management Digital Asset Management Solutions Create & share easily FAQ about your product or service and let the Users see the content in tree grid which helps them to get the information quciker and faster. Add FAQ topics eforrtlessly with our new editor. Open Source GPL V1 License.

Harness the power of YII 2.0 and develop applications or Portals using our KTreePortal. Full blown CMS with advanced Ecommerce Functionality. CMS content includes Pages , Posts , Events , Jobs , Testimonials. Ecommerce has Simple Products , Configurable Products Etc.

Engage with your customers , vendorr or community via mobile app by converting your current website. Add events calendar , Facebook Page , your youtube channe also in the mobile app. Keep in touch with by sending mobile notfications.

How to make your employees access your corportate email without VPN. KTree solution solves this problem with mobile app which can be accessed to only those mobiles whose uuids are approved.

•Gives the user complete picture of what done and what need to be accomplished. (Odoo Magento Connector)

•Connect your Magento online store with OdooERP , so your Products , Categories , Attributesets , Orders Etc..are Synced. (Open ERP HR)

•Full blown HRMS system to manage your employees Leaves , Attendance , Recruitment etc.. Includes ESS also. (Serial Links Plugin)

•Allows you to assign Links posts to a Serial , using custom fields , and then displays a list of all Links assigned to the same Serial in your single Post.

•Enter prayer timings for the whole year/ month/ day and show it in your WordPress site. (Jquery Multi Slider Plugin)

•Displays content as tabs as seen in KTree.com Home page.. (SugarCRM- Magento- talend- connector)

•A Talend Connector to Sync Data between Magento and SugarCRM. (World Clock Portlet)

•KTree World Clock portlet allows users to see different times with different time zones configured.. (Liferay S3 Bucket)

•Directly move data from Liferay to Amazon S3 Bucket Dashboard This plugin gives overview about courses and all it activities.

KTree Product Zoom Provide the ability to interactively view high resolution images with responsive layout.
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
HibernateSAPNetworkingXMLMySQLJavascriptPHPStrutsOracleAjax"|['Hibernate', 'SAP', 'Networking', 'XML', 'MySQL', 'Javascript', 'PHP', 'Struts', 'Oracle', 'Ajax']|Software Developer|Not Disclosed|
473|96|1|Post Graduation Not Required|30+ days ago|Any Graduate|8 - 13 years|"Job description
Experience: 8+ years
Location: Vadodara, Gujarat.
Selenium suite of Tools (Selenium IDE, Selenium RC, Selenium WebDriver and Selenium Grid) and JMeter
Java Programming (Data Types, Variables, Operators, Flow Control Statements, Methods (Built-in as well as User defined), Exception handling, File Handling, Excel file Operations, Database Operations and OOPS concepts)
Excellent communication and mentoring skills
RoleQuality Assurance/Quality Control Manager
Industry TypeIT Services & Consulting
Functional AreaIT Software - QA & Testing
Employment TypeFull Time, Permanent
Role CategoryQA/Testing/Documentation
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
Selenium RCAutomationExcelOOPSSoftware QA LeadProgrammingDatabaseSelenium IDE"|['Selenium RC', 'Automation', 'Excel', 'OOPS', 'Programming', 'Database', 'Selenium IDE']|Software QA Lead - Automation|Not Disclosed|
474|17|1|Post Graduation Not Required|30+ days ago|B.Tech/B.E. in Computers|2 - 3 years|"Job description
1) Faculty cum Software Professional

Responsibilities :

Computer graduates from Pune area only with 2 to 3 years of experience and proficient in at least three subjects in either of the following technology groups :-

Group1: C, C++, DS, Java, MS.Net, Database Technologies, Web Technologies

Group2: R Programming, Linux,

Python Programming, BigData Technologies, Cloud Computing, Machine Learning, Java8, Data Visualization

Group3: Linux, Python Programming, PKI, Cyber Forensics , ITIL, Data Center Management & Cyber Security

Experience in software development will be an added advantage.
RoleTrainer/Faculty
Industry TypeEducation / Training
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryOther
Education
UG :B.Tech/B.E. in Computers
PG :Post Graduation Not Required
Key Skills
Cloud computingData center managementC++Linuxcyber securitySoftware ProfessionalMachine learningdata visualizationcyber forensicsPython"|['Cloud computing', 'Data center management', 'C++', 'Linux', 'cyber security', 'Machine learning', 'data visualization', 'cyber forensics', 'Python']|Faculty cum Software Professional|Not Disclosed|
475|Less than 10|1|Post Graduation Not Required|30+ days ago|Diploma in Mechanical, B.Tech/B.E. in Production/Industrial|1 - 6 years|"Job description
Job Description: candidate should be B.E/ MCA/ PG Diploma holder having Experience in Enterprises .NET(ERP Softwares) She/ he should have Also excellent Knowledge Of c, c++.She/ he should be Passionate about the Job and Possess high energy with willingness to work.No experience matter if she/ he is passionate about their work then our company is with you.
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Diploma in Mechanical, B.Tech/B.E. in Production/Industrial
PG :Post Graduation Not Required
Key Skills
C++ERPDot netC.net"|['C++', 'ERP', 'Dot net', 'C', '.net']|Dot NET Developers(For ERP Softwares)|Not Disclosed|
476|Less than 10||Any Postgraduate|28 days ago|B.Sc in Any Specialization, B.Tech/B.E. in Any Specialization, BCA in Computers|3 - 5 years|"Job description
Job Responsibilities and Requirements :
- Design, Develop/Implement, and deploy code using Node.js and related frameworks.

- Good understanding of building scalable backend applications.

- Good knowledge of building secured backend APIs to be consumed by multiple applications (e.g. web and mobile).

- Must have good analytical, debugging, and problem-solving skills.

- Good knowledge of AWS services and Elastic search would be an added advantage.

- Operate in Agile environments and collaborate effectively with team members.
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Sc in Any Specialization, B.Tech/B.E. in Any Specialization, BCA in Computers
PG :Any Postgraduate
Doctorate :Doctorate Not Required
Key Skills
Web TechnologiesProblem SolvingNode.JsAWSElastic Search"|['Web Technologies', 'Problem Solving', 'Node.Js', 'AWS', 'Elastic Search']|Backend Developer - Node.js/AWS/ElasticSearch|Not Disclosed|Doctorate Not Required
477|13||Any Postgraduate|28 days ago|B.Sc in Any Specialization, B.Tech/B.E. in Any Specialization, BCA in Computers|2 - 7 years|"Job description
Job Requirements :

Experience: 1 to 5 Years of Experience

Requirements and Qualifications :

- Minimum 1 year of professional experience in React Native

- Firm grasp of the JavaScript language

- Knowledge of functional or object-oriented programming

- Ability to write well-documented, clean Javascript code

- Familiarity with native build tools, like XCode, Gradle Android Studio, IntelliJ

- Understanding of REST APIs, the document request model, and offline storage

- Should have knowledge of Redux

Duties and Responsibilities :

- Build smooth UIs across both mobile platforms (iOS and Android).

- Leverage native APIs for deep integrations with both platforms.

- Diagnose and fix bugs and performance bottlenecks for performance that feels native.

- Transition existing React web apps to React Native.
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Mobile
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Sc in Any Specialization, B.Tech/B.E. in Any Specialization, BCA in Computers
PG :Any Postgraduate
Doctorate :Doctorate Not Required
Key Skills
REST APIXcodeOOPSReduxJavascriptReact NativeAndroid StudioiOSAndroid"|['Xcode', 'OOPS', 'Javascript', 'Android Studio', 'iOS', 'Android']|React Native Developer - iOS & Android Platforms|Not Disclosed|Doctorate Not Required
478|23||Any Postgraduate|28 days ago|Any Graduate|5 - 7 years|"Job description
1) At least 5-7 years of experience in Software Development (Java)
2) Strong Java/JEE experience
3) Hands on experience in UI
4) Development using Javascript and CSS
Web services
SQL Server(preferable) or Oracle
5) Should have a very strong communication skills
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Any Postgraduate
Doctorate :Doctorate Not Required
Key Skills
cloudIBM DB2 databasesHibernateMockitoJunitTest NGORMOracleAWSJava 8microservicesrestful Service"|['cloud', 'Hibernate', 'Mockito', 'Junit', 'ORM', 'Oracle', 'AWS', 'microservices']|Java Professional|Not Disclosed|Doctorate Not Required
479|64||Any Postgraduate|28 days ago|Any Graduate|4 - 8 years|"Job description
1) Skill Set -> Broadcom/CA Siteminder, Broadcom/CA Identity Manager, Broadcom/CA API Gateway, Broadcom/CA Advance Authentication, Broadcom/CA Directory
2) Expert in any one of above tool with basic knowledge on others will be a good candidate.
3) Part of 24*7 shift team, night shift on rotation basis
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Any Postgraduate
Doctorate :Doctorate Not Required
Key Skills
Broadcom/CA Advance AuthenticationBroadcom/CA DirectoryCA Identity ManagerBroadcom/CA SiteminderBroadcom/CA Identity ManagerCA API GatewayCA Advance AuthenticationBroadcom/CA API GatewayCA DirectoryBroadcomCA Siteminder"|['CA Identity Manager']|IAM Professional|Not Disclosed|Doctorate Not Required
480|115||Any Postgraduate|28 days ago|Any Graduate|3 - 7 years|"Job description
1) 3-5 yrs exp in CyberArk.
2) CyberArk is a tool in IAM.
3) Person should have exp in scripting as well.
RoleTechnical Support Engineer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryAdmin/Maintenance/Security/Datawarehousing
Education
UG :Any Graduate
PG :Any Postgraduate
Doctorate :Doctorate Not Required
Key Skills
ACSPshell scriptingCyberArk AIMREST API automationCyberArk"|['shell scripting', 'CyberArk']|CyberArk Professional|Not Disclosed|Doctorate Not Required
481|64||Any Postgraduate|28 days ago|B.Tech/B.E. in Any Specialization, B.Sc in Any Specialization, BCA in Computers|2 - 7 years|"Job description
Job Description :

- Do you know how to write singleton using javascript

- Do you love coding in javascripttypescript

- Do you like to deal with large scale database

- Do you know the difference between O(n), O(log n), O(1)
If yes then let's connect.

Following are the basic skill set that we are looking for this role :

1. Should be good in data structure and programming skills

2. Should be good in building rest apis using Node Js

3. Should be good in databases either SQL or NoSQL

4. Should be good in handling security paradigms

5. Good to have exposure of unit testing

6. Good to have exposure of building microservices

7. Good to have exposure of dealing with cache DBs
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Any Specialization, B.Sc in Any Specialization, BCA in Computers
PG :Any Postgraduate
Doctorate :Doctorate Not Required
Key Skills
RestNoSQLUnit TestingSingletonJavascriptNode.JsMicroservicesSQLCache"|['Rest', 'NoSQL', 'Unit Testing', 'Singleton', 'Javascript', 'Node.Js', 'Microservices', 'SQL', 'Cache']|Backend Developer - Node.js|Not Disclosed|Doctorate Not Required
482|41||MCA in Computers|28 days ago|B.Tech/B.E. in Any Specialization|2 - 7 years|"Job description
We are looking for Sailpoint Developer

Exp.- 2+ years
Location: Gurgaon

In this role, you will:
• Implement Role & Policy Management frameworks (RBAC)
• Develop solutions to integrate bank-wide systems into SailPoint
• Work with product owners across the division, architects & business analysts to develop new solutions
• Collaborate on requirements, design and support with platform teams
• Contribute to continuous improvement in terms of efficiency, reducing risk and automation
• Identify and escalate risks that may impact the application or project
• Provide support on shift basis for resolution on identity management application issues
• Be self-motivated with a strong drive to succeed and provide excellent customer service

The following is highly desirable:
• 2+ years of experience in implementing identity management and security solutions (Preferably SailPoint IdentityIQ)
• Experience in designing and implementing RBAC model.
• Proven engineering experience in SailPoint IIQ Role & Policy Management, Applications Onboarding, Analytics and Reporting, Rules, Email Templates, Certification and Access Provisioning
• Good understanding and experience of Build and Configure SailPoint in-built tasks like aggregation, ID refresh, schedule tasks, correlation, and Configuration and development of Life cycle events.
• Perform installation and configuration of SailPoint IIQ
• Experience of configuring and deploying SailPoint IIQ Connectors for various target systems.
• Should have understanding of Java/J2EE and development/testing experience on the same

Good to have:
• Experience of Web Service Development eg. Rest and SCIM APIs
• DevOps Experience
• Agile Experience
• Automation Testing Knowledge
• Experience on other IAM/PAM tools

Qualification: BE/B.tech/MCA
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Any Specialization
PG :MCA in Computers
Doctorate :Doctorate Not Required
Key Skills
JavaRestIAMWeb TechnologiesSailPointAgileIdentity ManagementJ2Ee"|['Java', 'Rest', 'IAM', 'Web Technologies', 'SailPoint', 'Agile', 'Identity Management', 'J2Ee']|SailPoint Developer|Not Disclosed|Doctorate Not Required
483|38||Any Postgraduate|28 days ago|Any Graduate|6 - 10 years|"Job description
Minimum experience: 1 year
Should have real-time experience and exposure on projects.
Should have experience in Integrations, Aura, Lightning, migration, Javascript.
Have worked upon Sales, Service and Community clouds.
Certifications (PD1, PD2, Admin)
Strong communications
Qualification: Any Graduate
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - ERP, CRM
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Any Postgraduate
Doctorate :Doctorate Not Required
Key Skills
Salesforce DeveloperLightningJavaScriptCommunity CloudSalesforce"|['Salesforce Developer', 'JavaScript', 'Salesforce']|Salesforce Developer|Not Disclosed|Doctorate Not Required
484|22|1|Any Postgraduate|30+ days ago|Any Graduate|3 - 8 years|"Job description
Good hands on experience into Development activities involving PL/SQL, Forms, Reports. OAF, Bi Publisher, XML etc
Strong experience in Oracle Apps Technical. Should have good RICE development skills.
AOL/Sysad min, Oracle Reports, BI publisher, Forms, Interfaces, Shell scripts .
Should have done customizations and involved in implementation.
S hould have strong communication skills

Key Skills Required
Oracle EBS , OAF Forms Rice , WOrkflow

What Arowana Offers
Excell ent Global Exposure
*Opportunity to work on cutting edge technologies
*Attractive compensation
*Excellent growth opportunities
*Great Visibility
*Excellent opportunity to work on Multiple Domains.
*Entrepreneur Experience
RoleSoftware Developer
Industry TypeManagement Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Any Postgraduate
Key Skills
Oracle Apps Technical with OAF"|[]|Oracle Apps Technical with OAF|Not Disclosed|
485|Less than 10|1|Any Postgraduate|30+ days ago|Any Graduate|3 - 4 years|"Job description
Position Description:
Resource responsible for design and developing custom reports on Oracle EBS 11.5.10/ R12 versions using Oracle reporting tools and equvalant. Should follow SDLC life cycle and to adhere with CMMi Level 3 standards. Have 3 to 4 year experience on PL/SQL and Oracle Reports/ Oracle BIP. Reasonable functional knowledge on Oracle EBS modules like GL, AP, AR, Inventory and Oracle HR is a added advantage. And should be a team player to work and deliver things on time.

Key Responsibilities
Design and develop custom reports on Oracle EBS solution (11.5.10 or R12) and should have hands on skill to customize existing Oracle standard reports of Oracle HR and Inventory.
Responsible to build new/ customizing Oracle EBS reports to meet customer needs
Should always meet Oracles industry standards and best practices
Demonstrate expert knowledge in Oracle Applications products including AR, AP, GL, Inventory and HR modules (Techno functional)
Demonstrate expert knowledge in Oracle PL/SQL, Oracle reports (or) Oracle BIP
Demonstrate reasonable functional knowledge on Oracle ERP modules like GL, AR, AP, Inventory and Oracle HR
Understands relational database concepts and demonstrates proficiency with physical and logical database design.
Facilitate interactive design discussions with team members

Key Skills Required
Oracle Apps, Forms, Reports, Plsql, workflow

What Arowana Offers
Excell ent Global Exposure
*Opportunity to work on cutting edge technologies
*Attractive compensation
*Excellent growth opportunities
*Great Visibility
*Excellent opportunity to work on Multiple Domains.
*Entrepreneur Experience
RoleSoftware Developer
Industry TypeManagement Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Any Postgraduate
Key Skills
Oracle E-business Technical Consultant"|[]|Oracle E-business Technical Consultant|Not Disclosed|
486|27|1|Any Postgraduate|30+ days ago|Any Graduate|2 - 7 years|"Job description
Job Description
Must have 3+ experience into OAF.
Good hands on experience into Development activities involving PL/SQL, Forms, Reports. OAF, Bi Publisher, XML etc
Strong experience in Oracle Apps Technical. Should have good RICE development skills.
AOL/Sysad min, Oracle Reports, BI publisher, Forms, Interfaces, Shell scripts .
Should have done customizations and involved in implementation.
S hould have strong communication skills

Key Skills Required
Oracle EBS , OAF Forms Rice , WOrkflow

What Arowana Offers
Excell ent Global Exposure
*Opportunity to work on cutting edge technologies
*Attractive compensation
*Excellent growth opportunities
*Great Visibility
*Excellent opportunity to work on Multiple Domains.
*Entrepreneur Experience
RoleSoftware Developer
Industry TypeManagement Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Any Postgraduate
Key Skills
Oracle Apps Technical with OAF"|[]|Oracle Apps Technical with OAF|Not Disclosed|
487|14|1|Any Postgraduate|30+ days ago|Any Graduate|3 - 6 years|"Job description
Job Description
Experience: 3-6 Years
- Should develop Large and Complex Reports
- Should be able to Develop large Complex Outbound and Inbound Interfaces
- Should be able to Develop Date migration scripts for all Modules
- Should be able to develop Complex form Customization and Personalization
- Should be able to customize Custom.PLL
- Should be able to Create Fast Formulas
- Should create and customized Workflows
- Good Knowledge and development skills on Discoverer Report
- Functional Knowledge on Oracle Financials
- Should be able to develop documentation based on Standard ABF (MD.50, MD.70, MD.120, CV.40,CV.60)
- Should be ready to travel to Middle East region

Key Skills Required
Report s, XML Publisher, Forms, Workflow, OAF

What Arowana Offers
Excell ent Global Exposure
*Opportunity to work on cutting edge technologies
*Attractive compensation
*Excellent growth opportunities
*Great Visibility
*Excellent opportunity to work on Multiple Domains.
*Entrepreneur Experience
RoleSoftware Developer
Industry TypeManagement Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Any Postgraduate
Key Skills
Oracle Apps Technical Consultant"|[]|Oracle Apps Technical Consultant|Not Disclosed|
488|18|1|Any Postgraduate|30+ days ago|Any Graduate|2 - 7 years|"Job description
Position Description:
Resource responsible for design and developing custom reports on Oracle EBS 11.5.10/ R12 versions using Oracle reporting tools and equvalant. Should follow SDLC life cycle and to adhere with CMMi Level 3 standards. Have 3 to 4 year experience on PL/SQL and Oracle Reports/ Oracle BIP. Reasonable functional knowledge on Oracle EBS modules like GL, AP, AR, Inventory and Oracle HR is a added advantage. And should be a team player to work and deliver things on time.

Key Responsibilities
Design and develop custom reports on Oracle EBS solution (11.5.10 or R12) and should have hands on skill to customize existing Oracle standard reports of Oracle HR and Inventory.
Responsible to build new/ customizing Oracle EBS reports to meet customer needs
Should always meet Oracles industry standards and best practices
Demonstrate expert knowledge in Oracle Applications products including AR, AP, GL, Inventory and HR modules (Techno functional)
Demonstrate expert knowledge in Oracle PL/SQL, Oracle reports (or) Oracle BIP
Demonstrate reasonable functional knowledge on Oracle ERP modules like GL, AR, AP, Inventory and Oracle HR
Understands relational database concepts and demonstrates proficiency with physical and logical database design.
Facilitate interactive design discussions with team members

Key Skills Required
Oracle Apps, Forms, Reports, Plsql, workflow

What Arowana Offers
Excell ent Global Exposure
*Opportunity to work on cutting edge technologies
*Attractive compensation
*Excellent growth opportunities
*Great Visibility
*Excellent opportunity to work on Multiple Domains.
*Entrepreneur Experience
RoleSoftware Developer
Industry TypeManagement Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Any Postgraduate
Key Skills
Oracle E-business Technical Consultant"|[]|Oracle E-business Technical Consultant|Not Disclosed|
