|Job Applicants:|Openings:|PG :|Posted:|UG :|experience|job_desc|key_skills|position|salary|Doctorate :
30|49||Any Postgraduate|14 days ago|BCA in Computers, B.Sc in Any Specialization, B.Tech/B.E. in Any Specialization|3 - 8 years|"Job description
Job Requirements :

- Strong Proficiency with JavaScript, NodeJS, Expressjs, Postgres/MYSQL

- Deep understanding of JavaScript programming patterns like Call-backs, OOJS, Promises, Async-await, Gene

- Advanced JavaScript programming - writing modular and reusable code.

- CSS pre compilers like Sass and LESS

- JavaScript frameworks with JS-based build tools like Grunt, Gulp, and Bower

- Skills in one or more chosen frameworks/libraries like jQuery or Bootstrap

- Good understanding of AJAX and JavaScript Dom manipulation Techniques
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :BCA in Computers, B.Sc in Any Specialization, B.Tech/B.E. in Any Specialization
PG :Any Postgraduate
Doctorate :Doctorate Not Required
Key Skills
Javascript Express.jsPostgreSQL Gulp SASSMySQLBootstrapLESSNode.jsJavaScript programmingGrunt"|['PostgreSQL', 'MySQL', 'Bootstrap', 'LESS', 'Node.js', 'Grunt']|Node.js Developer - Express.js/Javascript|Not Disclosed|Doctorate Not Required
31|Less than 10||Any Postgraduate|14 days ago|B.Tech/B.E. in Any Specialization, BCA in Computers, B.Sc in Any Specialization|4 - 9 years|"Job description
- Mastery of the Einstein Analytics (Wave) application, including designing and developing sophisticated dashboards.

- Strong experience in implementing enterprise security and access approaches and rolling out governance approaches.

- Data ingestion: Datasets, Dataflows, Data Manager, Data Prep, dataset utils, XMD

- Must be very good at customizing JSON when Out-Of-Box capabilities do not exist.

- At least 3 years of experience developing within SFDC Sales Cloud

- Prior experience within a comparable business intelligence or analytics delivery role

- Strong SQL skills and Database design knowledge is a big plus

- Experience with various business intelligence technologies (applications, databases, ETL, reporting, etc.)

- Experience in building applications using Salesforce Lightning, Apex, and APIs is also a big plus.

- Must have Hands-on Good knowledge of SAQL, SOQL and JSON.

- Provide best practices direction and implement approaches for content governance, processes, version control and UI.
RoleOutside Consultant
Industry TypeIT Services & Consulting
Functional AreaIT Software - DBA, Datawarehousing
Employment TypeFull Time, Permanent
Role CategoryOther
Education
UG :B.Tech/B.E. in Any Specialization, BCA in Computers, B.Sc in Any Specialization
PG :Any Postgraduate
Doctorate :Doctorate Not Required
Key Skills
ApexEinstein Consultant JSONETLSalesforce Lightningbusiness intelligenceXMD SOQLSFDC Sales CloudSAQL"|['JSON', 'ETL', 'business intelligence']|Einstein Consultant - SOQL / SOSL|Not Disclosed|Doctorate Not Required
32|115||Any Postgraduate|14 days ago|B.Tech/B.E. in Any Specialization, BCA in Computers, B.Sc in Any Specialization|3 - 7 years|"Job description
Roles & Responsibility:

- Handling python-based activities

- Requirement Analysis using Agile

- Analysing requirements and using Object Oriented approach.

- Integrating different applications which require access management in application

- Developing business logics for different functionalities based on the requirement and used different libraries, builtin functions, modules, packages for faster development working on SQL for data setup and manipulation

- Performing validations, Mapping URLs, capturing data from URLs and using templates, views based on requirements and Developing web pages using Django.

- Developing forms like Admin, Registration, and login.

- MySQL exposure.

- Helping in resolving issues during testing.

Candidate preference :

- Minimum 3 years of Python hands on exposure

- Worked with SQL, MySQL is plus

- Should be detailed oriented

- Deliver on tight timelines

- Accountable for his responsibility

- Should have good leadership skills and team player.
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Any Specialization, BCA in Computers, B.Sc in Any Specialization
PG :Any Postgraduate
Doctorate :Doctorate Not Required
Key Skills
BackendDjangoMySQLAgileSparkPythonSQL"|['Backend', 'Django', 'MySQL', 'Agile', 'Spark', 'Python', 'SQL']|Backend Developer - Python|Not Disclosed|Doctorate Not Required
33|21||Any Postgraduate|14 days ago|B.Tech/B.E. in Computers, B.Sc in Computers, BCA in Computers|4 - 7 years|"Job description
Frontend Developer (4-9 years)

At present we are looking for highly skilled developers with knowledge in latest technologies like Angular JS and React JS and a passion for building quality applications.

Responsibilities:

Develop technical aspects of the company's strategy to ensure alignment with its business goals
Develop the Front-end elements with an understanding of Backend architectures
Integration of user-facing elements developed by front-end developers with backend server-side logic
Discover and implement new technologies that yield a competitive advantage
Create and maintain reusable components and front end libraries to develop and deliver high-quality code
Help departments use technology profitably
Supervise system infrastructure to ensure functionality and efficiency
Build quality assurance and data protection processes
Understanding of budgets and business planning
Ability to conduct technological analyses and research

Skills:

At least 3+ years of Web development experience in a production environment
Experience in developing highly interactive web applications using JavaScript, JQuery, HTML, CSS, JSON, OOJS, React JS, VueJS and AngularJs (1.5.x+)
Familiar with CSS framework (BootStrap/Foundation/Material UI)
Experience with popular React.js workflows (like Redux)
In depth knowledge of web technologies and standards to deliver the best experiences across the web including responsive Web UI
Familiar with latest specs of ECMAScript
Perform product analysis and development tasks of increasingly complex nature which may require extensive research and analysis
Writing unit test and documentation
Familiarity with version management tools like Git
Post-graduates with work experience may also apply and will be considered for senior positions
Degree in computer science/ computer engineering or equivalent with a proven track record in programming
Clear verbal and written communication in English is extremely important to succeed in our teams, as we work across borders with cross-nationality teams where clear communication is the key
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Computers, B.Sc in Computers, BCA in Computers
PG :Any Postgraduate
Doctorate :Doctorate Not Required
Key Skills
Angular JS Vue js React JS CSS HTML"|[]|Frontend Developer|Not Disclosed|Doctorate Not Required
34|48|1|Post Graduation Not Required|13 days ago|Any Graduate|3 - 7 years|"Job description

The Visa Technology Planning and Program Management (PPM) team in the IT Operations and Infrastructure group is looking for an experienced Technical Program Managers to lead and direct large complex end-to-end IT initiatives. In this role you ll lead initiatives at the heart of Visa s growth strategy, be at the center of teams working to solve some of the most challenging IT infrastructure and platform growth, scale and resiliency problems, all while delivering new features, products and services to customers across the global payments and financial services marketplace.
You ll work across Product, Development, and IT Infrastructure Engineering technology domains (compute, storage, database, network, middleware, operations, etc.) interacting with the some of the best and brightest engineers, architects, and product leads pushing the boundaries of what s achievable in delivering new and innovative payment solutions to the masses.
You ll need a solid technical foundation of both depth and breadth to guide teams in planning, designing and delivering large-scale high volume and resilient platforms to our customers. Your passion for excellence coupled with uncompromising standards and a positive principle-centered approach to leadership will help lift the initiatives you lead to new levels of performance.
Essential Functions:
End-to-End Program Project Management within a specific Visa Technology or Product group with alignment to strategic business objectives
Establish technical blueprints for infrastructure deployment from High-Level and Detail Level Designs.
Provision infrastructure through Cloud Orchestration and Management software as required for programs and projects services.
Lead technical coordination of non-standard HW/SW Delivery across key Technical SMEs in various Technology Domains (Systems, Database, Middleware, Network, etc )
Responsible for managing project scope and change control, creating accurate and inclusive estimates, management of program budgets vs actual spend, and project schedules, while proactively mitigating risks that could impact milestones and deliverables.
Drive clear, concise and actionable meetings that bring the right partners to the table and drive decision-making.
Transform discussions and ideas into clear business and technical requirements to formalize IT design and infrastructure blueprints.
Enable technical discussions and communicate regularly with senior leadership on technical issues, program status, and escalations.
Provide leadership and oversight of program performance and financials ensuring compliance with Visa Project Management Methodology (PMM) and Information Security policies and procedures.
Work with virtual teams located in different time zones and with differing cultures.
Positively influence customers and stakeholders, and properly manage divergent expectations.


Qualifications
Basic Qualifications:
Work experience in IT Technical Program Management and/or Solution Design practices enabling infrastructure (HW/SW) design, development, and deployment. Demonstrated understanding of solution design and planning for IT infrastructure projects encompassing high availability and high volume service platforms with significant experience leveraging lean/agile methodologies.
Bachelor s Degree in Computer Science, Software Engineering or MIS with an Advanced Technical Degree.
Preferred Qualifications:
Master s Degree in Computer Science.
Experience working with and understanding distributed computing environments within and across Public Private Clouds and technology domains (compute storage systems, middleware, database, network, demand/capacity planning, and/or application development)
PMP/Solution Architecture or similar certifications
Experience with Waterfall and Agile (SCRUM, XP, Lean Kanban, etc.) methodologies
Experience with IT Architecture (high-level detail-level design, blueprinting, design patterns) and Project Management Tools (Clarity, MS Project, Rally, Jira, etc.)
ITIL v3 and TOGAF Certification
Naturally exude team-building, motivating, and conflict-resolving qualities
Exemplary English communication skills (written and verbal)
Cross-cultural and diverse teams collaboration and partnership
Healthy obsession with over-delivering quality project results on-time and on-budget



  RoleProgram Manager
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategorySenior Management
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
Application DevelopmentProgram ManagementProject ManagementSoftware EngineeringDesign PatternsComputer ScienceAgileInformation SecurityMs ProjectSolution Architecture"|['Application Development', 'Program Management', 'Project Management', 'Software Engineering', 'Design Patterns', 'Computer Science', 'Agile', 'Information Security', 'Ms Project', 'Solution Architecture']|Technical Program Analyst - Infrastructure Design|Not Disclosed|
35|391|1|Any Postgraduate|13 days ago|Any Graduate|5 - 15 years|"Job description
Technical Behavioral Competencies
The candidate should have strong functional skills and excellent communication skills.
The job requires:
1. Background in Cash Management payments, reporting, etc.
2. Knowledge of E-banking systems and their implementation.
3. Strong background of payments and reporting platforms with a good knowledge of End-to-End flows.
4. Knowledge of Core banking systems
5. Knowledge of various clearing systems and different Indian standard payment types like RTGS,NEFT, IMPS, Cheques, LVP, Cross-Border TTs, etc Besides, the following skills are also expected:
6. Clear organization and ability to manage projects
7. Service-oriented attitude and strong commitment to client satisfaction
8. Interpersonal skills, ability to consolidate action plans and report progress status
9. Capable of adapting to a new environment and to work under pressure towards tight deadlines
10. Analytical, lateral thinker and result-oriented person
11. Manage teams, people care, demonstrating self-initiative when necessary and lead by example.
12. Manage end-to-end projects with tight tracking and governance.
13. Excellent verbal and written communication
Experience required:
Around 10 15 years overall banking experience
5 years minimum experience of working/implementing E-banking systems, Collections platforms, development across various cash management applications.
5 years minimum experience of people management and managing teams.
Working Knowledge of at least one Database (Oracle/MS SQL), 3 tier architecture, Web application servers, and basic UNIX is a plus.
Good fluency in English
Having graduated from a top University is a plus
Skills Referential
Behavioural Skills :
Ability to deliver / Results driven
Client focused
Critical thinking
Ability to share / pass on knowledge
Ability to synthetize / simplify
Attention to detail / rigor
Transversal Skills:
Ability to develop and leverage networks
Ability to anticipate business / strategic evolution
Ability to understand, explain and support change
Ability to develop and adapt a process
Ability to inspire others generate peoples commitment


  RoleBusiness Analyst
Industry TypeBanking
Functional AreaIT Software - Other
Employment TypeFull Time, Permanent
Role CategorySystem Design/Implementation/ERP/CRM
Education
UG :Any Graduate
PG :Any Postgraduate
Key Skills
Business AnalystCore BankingRtgsCash ManagementPeople ManagementOperationsBusiness AnalysisSqlInterpersonal Skills"|['Business Analyst', 'Core Banking', 'Rtgs', 'Cash Management', 'People Management', 'Operations', 'Business Analysis', 'Sql', 'Interpersonal Skills']|Lead Business Analyst|Not Disclosed|
36|16|1|M.Tech in Electronics/Telecommunication|13 days ago|B.Tech/B.E. in Production/Industrial|8 - 13 years|"Job description
We are looking for a Senior Software Development Engineer who will own the design and implementation of cloud applications for Silver Peaks SD-WAN offering. Our mission critical cloud applications enable Silver Peak s industry leading visibility and control solutions, enterprise and service provider software licensing, and cloud managed orchestration. In addition to direct development responsibilities, you will participate in all architectural, technology and productivity tool selection decisions.
How you ll make your mark:
You will develop new features for Silver Peak Orchestrator web application that enables centralized management of SD-WAN enabled networks
You will be responsible for front end software development for web applications
You will understand white box unit test cases for your implementations
You will collaborate with remote teams
About You:
You will have experience in NodeJS based full stack development
You will have experience in developing web applications for cloud deployments
You will have expertise in HTML, CSS, Javascript and REST API
You will have experience one or more in following technology/framework like jquery, knockout, slickgrid, dygraph, reactjs, ExpressJS, etc.
You will have complete ownership, Problem-solving skills and tremendous self-drive
You will have strong written and verbal communication skills
You will have 8+ years of work experience
You will have a B.Tech in CS, IT, ECE, EE or equivalent required, M.Tech preferred
RoleSoftware Developer
Industry TypeHardware & Networking
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Production/Industrial
PG :M.Tech in Electronics/Telecommunication
Key Skills
CssRestSoftware DevelopmentFront EndNetworkingUi DeveloperJavascriptHtmlFull StackJquery"|['Css', 'Rest', 'Software Development', 'Front End', 'Networking', 'Ui Developer', 'Javascript', 'Html', 'Jquery']|SDWAN UI developer|Not Disclosed|
37|201|4||13 days ago|Any Graduate|5 - 8 years|"Job description
Roles and Responsibilities


Desired Candidate Profile
Infrastructure Operations and Production Support of container technologies and orchestration platforms (Docker and Kubernetes)
Docker/Kubernetes deployment, configuration, scaling and management of containerized applications.
Working with tools surrounding the Kubernetes ecosystem such as helm, kubeadm, Sysdig, Prometheus, Grafana, FluentD etc.
Working with configuration management tools (Chef or Ansible or terraform)
Proficient to expert scripting and automation skills converting manual and maintenance functions into fully orchestrated automation.
Must have Strong Knowledge & experience in system monitoring techniques and tools supporting unattended operations.
Strong system security awareness and knowledge in OS hardening.
Strong platform life cycle management skills of Containers like upgrade etc.
Security Remediation process (vulnerability assessment and patch management)
Must have experience in Performance tuning
Responsible for adherence of established ITIL practice such as Incident, Change, Problem and Release Management
Must be Certified Kubernetes Administrator or Docker certified administrator.

Perks and Benefits


RoleSolution Architect / Enterprise Architect
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategorySystem Design/Implementation/ERP/CRM
Education
UG :Any Graduate
Key Skills
OrchestrationContainerTerraformDockerFluentdAnsibleHelmITILGrafanaKubernetes"|['Orchestration', 'Container', 'Docker', 'Ansible', 'Helm', 'ITIL']|Kubernetes Professional|Not Disclosed|
38|72|||13 days ago|Any Graduate|10 - 20 years|"Job description
Roles and Responsibilities

10+ years
Permanent work from home opportunity
• Functional Expert in MDM Implementation
• Perform Design/Solution and guide Development & QA teams on Informatica MDM, P360, PC, IDQ - 10x version or higher
• Clarify requirements and document solution design activities
• Perform issue analysis & providing solution on Informatica MDM application
• Offer proposed design changes/suggestions to processes and products, exerts significant latitude in determining objectives of an assignment
• Knowledge of Admin activities - like Configuration and Management Of Users/Groups/Roles/enable single sign on/ securities etc.. These applies for MDM, IDD and IDQ for all the environments
• Serves as key link between Engineering teams, Product Managers, DevOps & Support teams
Desired Candidate Profile


Perks and Benefits


RoleTechnical Architect
Industry TypeRecruitment / Staffing
Functional AreaIT Software - DBA, Datawarehousing
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
Key Skills
Configuration ManagementIdqConsultingMDMIddInformaticaSolution Design"|['Configuration Management', 'Idq', 'Consulting', 'MDM', 'Informatica', 'Solution Design']|Informatica MDM Senior Consultant|₹ 20,00,000 - 35,00,000 P.A.|
39|126|5||13 days ago|Any Graduate|6 - 10 years|"Job description
Roles and Responsibilities

Candidate will have deep expertise in AWS IaaS & PaaS technologies as well as broad understanding around how applications and services are constructed using AWS
Candidate will have a good foundation and proficiency in AWS and complementary technologies and would have relevant experience in the following technology areas:
Proficiency in AWS IaaS and PaaS technologies and services
EC2, S3, EBS, RDS, Glacier, CloudFormation, CloudWatch, VPC, ELB, IAM, CloudTrail etc.
VMs, Storage, Managed SQL, ARM, AWS Monitor, VNet, Load Balancers, AWS Functions
AWS AutoScale, AWS Express Route, AWS Operational Insights
Proficiency in any one configuration management tools Chef / Puppet / Ansible
Good with scripting and/or programming language Ruby / Python / Java
Good understanding of Linux operating system and storage technologies
Candidate will architect AWS IaaS and PaaS solutions based on a range of AWS technologies
Candidate will be instrumental in deployment and migration of various workloads to AWS
Candidate will be instrumental in optimizing costs and performance for existing AWS deployments
Candidate will collaborate with internal and customers functional and technical teams to ensure AWS based solutions are appropriately architected, engineered & deployed
Candidate will have demonstrated ability to translate business requirements / problems into technical architectures utilizing AWS and complementary services and technologies
Candidate will lead analysis, recommendations, and presentation of approaches to customer’s complex problems based on prior experience and researches
Candidate will own the technical engagement and ensure success around specific design and implementation projects utilizing various AWS technologies and services
Candidate will work on cutting-edge technology projects in a highly technical, dynamic, and fast-paced organization with experienced technical peers
Candidate should have professional/associate level cloud certification
Desired Candidate Profile
Technical:
Deep expertise in various AWS technologies and services stated in the responsibilities
Hands-on expertise in designing, deployment and migration of workloads to AWS
Hands-on expertise in migrating various workloads to AWS platform.
Hands-on experience in Windows/Linux Administration tasks.
Hand-on expertise on scripting / programing languages such as Python / Ruby /Java
Hand-on expertise on configuration management tools such as Chef / Puppet / Anible
Thorough knowledge and expertise of AWS pricing approach and cost optimization best practices
Thorough knowledge and expertise of AWS based infra architecting methods and best practices
Good knowledge on AWS security standards, network and access methods and best practices
Good understanding of other leading and competing public Cloud solutions and services
Ability to create detailed conceptual, logical and physical architectures
Knowledge and experience working in an ITIL driven environment
Good understanding of IT Infrastructure technologies and infrastructure management operations
Knowledge of any scripting languages such as VB script or PowerShell is mandatory
Candidate should have professional/associate level cloud certification.


Non-Technical
Ability conceptualize solutions and communicate them effectively to internal teams and customers
Ability to be concise, articulate, and assertive in all forms of communication
Excellent analytical and troubleshooting skills
Ability to lead and work collaboratively with a group of senior technical / management teams
Ability to deal with partners and peers located worldwide
Preferred Education and Work Experience
Bachelor’s degree in engineering from a leading institute
Experience with managed services providers or supporting external clients
4+ years of work experience on AWS and related infrastructure technologies
8 - 12 years of overall work experience in the area of IT infrastructure / development
AWS platform relates certifications a plus
Perks and Benefits


RoleTeam Lead/Technical Lead
Industry TypeIT Services & Consulting
Functional AreaIT Software - Client/Server Programming
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
Key Skills
S3JavaLinuxCloudWatchCloudformationAnsibleCloudAWSPuppetRubyPythonSQL"|['Java', 'Linux', 'Ansible', 'Cloud', 'AWS', 'Puppet', 'Ruby', 'Python', 'SQL']|L3 Specialist – AWS|Not Disclosed|
40|Less than 10|1|Post Graduation Not Required, Any Postgraduate|30+ days ago|B.Tech/B.E. in Mechanical|4 - 9 years|"Job description
Hi,

Opening for the position of structural engineer for pune location.

Qualification: BE Mechanical

Staad Pro exp is must.

Solar background is must.
-Incumbent will be responsible for Structural and Civil Design of mounting of
-Solar PV panel on onsite rooftop and ground based projects. Incumbent will
report to Director
-If you are comfortable working in a dynamic environment
-If you show initiative by seeking out opportunities actively
-If you are good at planning and like to take responsibility and drive results
-Developing Site Survey SOPs and documentation for structural
-feasibility assessment of existing factory roof for solar module installation
-Perform site evaluation and site feasibility for mounting of solar panels
-Design of solar panel mounting structures/civil foundation for solar panels installation on RCC roof, GI sheet roof, parking areas.
-Optimization of design for commercial viability material selection, innovative designs, sourcing of material etc
-Preparation of GA, fabrication drawings and assembly drawings in AutoCAD
-Preparation of bill of material (BOM) for structural design
-Carrying Structure stability analysis using STAAD PRO for wind load, dead load, live load, stresses and other forces acting on the structure Perform design validation
-Developing SOP for QA and QC for site work of structure installation and civil
-Factory Acceptance Test (FAT) of fabricated structure, QA and QC of fabrication
-Developing vendor base for civil work, structure fabrication and installation
-Work closely with Sales and Marketing Team to meet the deadlines
-Work closely with Sourcing Team for vendor development
-Interacting with projects team and client to finalize the design of solar plant-

Required Candidate profile
Working knowledge of AuoCAD, STAAD PRO, MS Office
-Understanding of IS codes (800/801/875)
-Working knowledge of SOLIDWORKS, Sketchup software
-Working knowledge of factory roof design and material used
-Effective written and oral communications skills
-Creativity and problems solving skills
RoleOther
Industry TypePower
Functional AreaOther
Employment TypeFull Time, Permanent
Role CategoryOther
Education
UG :B.Tech/B.E. in Mechanical
PG :Post Graduation Not Required, Any Postgraduate
Key Skills
Structural Engineering"|['Structural Engineering']|Solar Structural engineer|Not Disclosed|
41|Less than 10|1|Any Postgraduate|30+ days ago|Any Graduate|4 - 9 years|"Job description
Mechanical Design

Solidworks/ProE
RoleDesign Engineer
Industry TypeEngineering & Construction
Functional AreaEngineering Design, R&D
Employment TypeFull Time, Permanent
Role CategoryEngineering Design
Education
UG :Any Graduate
PG :Any Postgraduate
Key Skills
Mechanical DesignDesign EngineeringPro - ESolid Works"|['Mechanical Design', 'Design Engineering', 'Pro - E', 'Solid Works']|Leader Design Engineer|Not Disclosed|
42|Less than 10|2|Post Graduation Not Required, Any Postgraduate|30+ days ago|Graduation Not Required, Any Graduate|1 - 5 years|"Job description


Hi 

Greeting From Pasona 

we  have opening with MNC Company for Sr. Service Engineer profile 

Job Location Gurgaon (Corporate Office) Robot Division

Position Sr. Service Engineer (Robotic Division)

Primary Responsibility

This position takes care the complete activities of service and maintaince of Robots
Do the Robot programming and fix the MIG / CO^2 /Spot welding parameters
Control welding cost within the projected cost and ensure the quality as per the norms, which lead to the customer satisfaction.
Ensure no wastage in production.
Needs to handle the customers and other interested parties audits / visits as and when required.
Needs to be handled the situations and put the hands on experience to resolve the issues when situation arise, should not be hesitant to extend the physical working.
Needs to put extra hours when the new project is at crucial stage or need to solve the running quality / delivery / productivity issues.
Should be prepared to handle unusual situation in the site.

Knowledge and skills required


Must have knowledge of Robot Programming, Maintenance, Troubleshooting, Service
Must have knowledge of MIG / CO^2 /Spot welding parameter setting.
Must have knowledge of new welding fixture concept.
Must have knowledge of MIG / CO^2/ Spot  welding testing and parameter adjustment if need.
Knowledge of part drawings and measurement.
Knowledge of ISO/TS16949 and EHS (ISO14001 & OHSAS18001) systems.
Knowledge of working on computers.
Ability to create SOPs based on process requirement.
Able to contribute towards organisational growth.



Personal Attributes:

Effective manpower handling with good supervisory skills
Excellent communication capabilities
Energetic and aggressive team player
Effective co-ordinator with external and internal customers
Good analytical observer and self initiator
Required Candidate profile
Must have good communication  skills 
RoleService/Maintenance Engineer
Industry TypeAutomobile
Functional AreaProduction, Manufacturing, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProduction/Manufacturing/Maintenance
Education
UG :Graduation Not Required, Any Graduate
PG :Post Graduation Not Required, Any Postgraduate
Key Skills
manpower handlingkukaservice engineeringyaskawapanasonicfield service engineeringroboticsfanucmotomannachimaintenanceafter sales engineering"|['manpower handling', 'service engineering', 'yaskawa', 'robotics', 'fanuc', 'maintenance']|Sr. Service Engineer (robotics Division)|₹ 3,00,000 - 4,50,000 P.A.|
43|Less than 10|1|Any Postgraduate, Post Graduation Not Required|30+ days ago|Diploma in Mechanical, B.Tech/B.E. in Mechanical|2 - 7 years|"Job description
Maintenance and Service of MachinesQuotation from Vendor for spare partResolve the issue related to machine on site and or Visiting to site as required for machine serviceForward Updated Resume at t.globalzonehr@gmail.com or Call at 011-47476067
Required Candidate profile
Thanks and RegardsTavleen KaurThe Global Zone Hr ServicesEmail- t.globalzonehr@gmail.comLandline - 011-47476067
RoleService/Maintenance Engineer
Industry TypeEngineering & Construction
Functional AreaProduction, Manufacturing, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProduction/Manufacturing/Maintenance
Education
UG :Diploma in Mechanical, B.Tech/B.E. in Mechanical
PG :Any Postgraduate, Post Graduation Not Required
Key Skills
maintenance engineerMaintenanceService EngineerMechanical Maintenance"|['maintenance engineer', 'Maintenance', 'Service Engineer', 'Mechanical Maintenance']|Maintenance Engineer - Delhi / Ncr|₹ 1,50,000 - 3,25,000 P.A.|
44|Less than 10|1|Post Graduation Not Required|30+ days ago|B.Tech/B.E. in Mechanical|8 - 13 years|"Job description
Certified & hands on experience in Meridium software and RCM Must minimum 5 years of experience in Meridium with SABIC affiliate.Must have Exeperience in Petrochemical or RefineryContact Aruna - 7823993302aruna.m@voltechgroup.com
RoleOther
Industry TypeMiscellaneous
Functional AreaOther
Employment TypeFull Time, Permanent
Role CategoryOther
Education
UG :B.Tech/B.E. in Mechanical
PG :Post Graduation Not Required
Key Skills
maintenance engineeringsabic affiliatesabicmeridium softwarerefineryrcm engineeroilreliability engineeringmeridiangasmeridiumoil & gasReliabilityrcmpetrochemical"|['maintenance engineering', 'sabic', 'refinery', 'oil', 'reliability engineering', 'meridian', 'gas', 'oil & gas', 'Reliability', 'rcm', 'petrochemical']|Senior Reliability Centered Maintenance Engineer - Mechanical|Not Disclosed|
45|294|30||30+ days ago|Graduation Not Required|1 - 5 years|"Job description
Work Location -Pune (Aundh)
Designation - Technical Support Voice
Graduate Fresher / Undergraguate with min 6 Month BPO Exp
Salary -upto 25760K In hand
Monthly Incentive

Hr Yasar
8237877322
mohammedy.intellicareer@gmail.com

Required Candidate profile
Excellent Communication Skills
5 days working and 2 days rotational weekoff
Virtual Interview
Online Offer letter
male/Female both can apply
RoleAssociate/Senior Associate -(Technical)
Industry TypeBPO / Call Centre
Functional AreaITES, BPO, KPO, LPO, Customer Service, Operations
Employment TypeFull Time, Permanent
Role CategoryVoice
Education
UG :Graduation Not Required
Key Skills
BPOCustomer ServiceInternational Call CenterUS ShiftInbound CallsDayshiftVoice ProcessUK ShiftVoice SupportCommunication SkillsCustomer SupportVioceTechnicalTechnical SupportCustomer CareNight ShiftInternational BPOInternational Voice Process"|['BPO', 'Customer Service', 'International Call Center', 'US Shift', 'Inbound Calls', 'Dayshift', 'Voice Process', 'UK Shift', 'Voice Support', 'Communication Skills', 'Customer Support', 'Technical', 'Technical Support', 'Customer Care', 'Night Shift', 'International BPO', 'International Voice Process']|Hiring For Technical Support Voice ( Day Shift )|₹ 2,25,000 - 3,25,000 P.A.|
