|Job Applicants:|Openings:|PG :|Posted:|UG :|experience|job_desc|key_skills|position|salary|Doctorate :
166|25|1|M.Tech in Electronics/Telecommunication, CA in CA, Medical-MS/MD in Psychology, MCA in Computers|30+ days ago|B.Tech/B.E. in Production/Industrial|6 - 11 years|"Job description
Qualification
BE/B.Tech/ME/M.Tech/MCA
Technical Skills
OOPS, Java, J2EE, Spring MVC, Spring Boot , Spring security and Spring Batch SOAP, REST API, Logging Framework, Hibernate, XML, JEE (Servlets/JSP/JMS), web services experience
Job Responsibilities
Get Involved in analysis, design, implementation, SIT, UAT and support
Providing technical mentoring to the team and keep them motivated
Participation in user s functional requirement studies
Complete project on time based on the project planning
Self-initiative to learn and explore
Lead the team on technical front.
Involve in technical discussion with client
Ensuring quality of work through QA and code review process
Collaborate with other team members to create quicker issue resolution to achieve high customer satisfaction
Engage in requirements elaboration and clarification with business analysis and customers
Ensure highest code quality by code review tool and manual code review
Ensure technical consistency and stability within an application: performance, reliability and maintainability
Basic Qualifications
Has solid 6+ years of development experience
BE/B.Tech/ME/M.Tech/MCA
Solid working experience with: Java, J2EE, Spring framework and modules like Spring MVC, Spring Boot, Spring Security, Hibernate/eclipseLink, JSP technologies, HTML, JavaScript and Unit Testing frameworks Web services, REST and micro services architecture
Should have knowledge of Solr and Apache lucence
Should have knowledge of Data structures
Hands on experience with RESTful webservice and microservices architecture.
Hands on experience with databases like MySQL, Postgres
Should have knowledge of different AWS services like S3, EC2, DynamoDB, Lambda function.
Should have knowledge of Kafka and container-based deployment like Docker.
Should know how to use design patterns and can identify code smells and to perform multi-layered analysis and performance analysis and improvement
Involve in analysis, design, coding, SIT, UAT and support
Should Have a high sense of responsibility, communicative, self-organized and open minded, participation in user s functional requirement studies
Collaborate with other team members to create quicker issue resolution to achieve high customer satisfaction and team player at any time.
Should understand front-end frameworks like Angular, ReactJS
Engage in requirements elaboration and clarification with business analysis and customers
Ensure technical consistency and stability within an application: performance, reliability and maintainability
Good communication skills
RoleTeam Lead/Technical Lead
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Production/Industrial
PG :M.Tech in Electronics/Telecommunication, CA in CA, Medical-MS/MD in Psychology, MCA in Computers
Key Skills
JMSSANHibernateJava J2Ee DeveloperXMLJSPMySQLTechnical LeadData structuresApache"|['JMS', 'SAN', 'Hibernate', 'XML', 'JSP', 'MySQL', 'Technical Lead', 'Data structures', 'Apache']|Technical Lead - Java|Not Disclosed|
167|17|1|Post Graduation Not Required|30+ days ago|Any Graduate|4 - 9 years|"Job description
Skills Required / Job Description
4+ years of experience in Mobile application development using cross platform technologies using React Native and basic knowledge on Web development
Good knowledge of React Native specific guidelines and best practices.
Develop Android and iOS mobile applications using ReactNative
Knowledge in developing Restful API JSON data format handling
Experience on Azure DevOps
Strong expertise with HTML, CSS, and writing cross-platform compatible code.
Demonstrable UI/UX experience on a large scale app. ? Experience in building highly reusable and decoupled components
Must be having International Project handling experience
MS Office (Intermediate/advanced level)
Excellent tactful communication skills incl. strong telephone and email skills
Strong attention to detail and work ethic
Strong analytical and problem-solving skills
Ability to work with databases/MIS
Ability to multi-task and manage daily assignments
Experience in working with sensitive data
Wiling to work in shifts
Experience of working with cross functional team to ensure quality throughout the software development lifecycle
Good To Have Skills
Proficient understanding of code versioning tools, such as Git.
Experienced in Type script is a plus
Desired Candidate Profile
Team player self-driven
Glocal Approach
High accountability
Excellent communication skills Verbal Written
Logical reasoning Eye for detail
Service oriented
Interpersonal skills
Cross-functional awareness
Cross-Browser and mobile Testing
RoleSoftware Developer
Industry TypeRecruitment / Staffing
Functional AreaIT Software - System Programming
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
GITMISAnalyticalWeb developmentSoftware development life cycleHTMLJSONMS OfficeMobile testingAndroid"|['GIT', 'MIS', 'Analytical', 'Web development', 'Software development life cycle', 'HTML', 'JSON', 'MS Office', 'Mobile testing', 'Android']|REACT Native Developer|Not Disclosed|
168|Less than 10|1|Post Graduation Not Required|30+ days ago|Any Graduate|5 - 8 years|"Job description
What you ll be doing
The team within GBS is busy establishing the function, including the structure of the team, ways of working and processes. To help guide that work, there is an opportunity for a People Data Technology Lead to join us.
Our People Data Technology Lead will ensure that Hitachi s HR Technology supports the timely, efficient, and accurate delivery of HR services to business managers and employees.
The People Data Technology Lead will work closely with the GBS and HRIT leaders to develop and implement the vision and strategies for HR Systems both locally and globally. They will oversee teams involved in systems architecture, implementation and maintenance, HR data reporting and physical records management across multiple regions involving legacy systems and Workday.
This role will collaborate with the GBS leaders, HR Centers of Excellence (HiNext), Subject Matter Experts, HR Business Analysts, IT Team, and vendors to support existing systems, implement system enhancements and deploy new HR technology solutions. The People Technology lead will structure and provide leadership and development to the global HR Systems team.
A key aspect of this role will be contributing to the design, development and implementation of Hitachi s HR Technology strategy globally.
This role will be based from any of Hitachi office in India, Europe, the US or Asia and will work with colleagues globally we have a One Team approach.
What you bring to the team
We re looking for a team player, who is motivated by delivering great work and the Hitachi vision. Some of the skills and experience we look for includes
Deep understanding of HR technology, including requirements analysis, vendor procurement, implementation and support. Experience working with Workday is desirable.
Successful history working as a HR systems leader in a global organization including defining global HR data standards
Knowledge of best practice and a mindset focused on continuous improvement, with a vision of HR digitalisation
Experience gained working in a global, matrix organisation is desirable
First class communication and interpersonal skills, including the ability to manage and influence stakeholders
A data led approach with strong analytical ability
Excellent organisational and planning skills combined with a proactive and problem solving led approach.
RoleTeam Lead/Technical Lead
Industry TypeConsumer Electronics & Appliances
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
ProcurementBusiness servicesInterpersonal skillsAnalyticalTechnology LeadManager TechnologyHRContinuous improvementJapaneseBusiness operations"|['Procurement', 'Business services', 'Interpersonal skills', 'Analytical', 'Technology Lead', 'HR', 'Continuous improvement', 'Japanese', 'Business operations']|People Data & Technology Lead|Not Disclosed|
169|Less than 10|1|Post Graduation Not Required|30+ days ago|Any Graduate|3 - 5 years|"Job description
What you ll be doing
The team within GBS is busy establishing the function, including the structure of the team, ways of working and processes. To help guide that work, there is an opportunity for a People Data Technology Lead to join us.
Our People Data Technology Lead will ensure that Hitachi s HR Technology supports the timely, efficient, and accurate delivery of HR services to business managers and employees.
The People Data Technology Lead will work closely with the GBS and HRIT leaders to develop and implement the vision and strategies for HR Systems both locally and globally.
They will oversee teams involved in systems architecture, implementation and maintenance, HR data reporting and physical records management across multiple regions involving legacy systems and Workday.
This role will collaborate with the GBS leaders, HR Centers of Excellence (HiNext), Subject Matter Experts, HR Business Analysts, IT Team, and vendors to support existing systems, implement system enhancements and deploy new HR technology solutions. The People Technology lead will structure and provide leadership and development to the global HR Systems team.
A key aspect of this role will be contributing to the design, development and implementation of Hitachi s HR Technology strategy globally.
This role will be based from any of Hitachi office in India, Europe, the US or Asia and will work with colleagues globally we have a One Team approach.
What you bring to the team
We re looking for a team player, who is motivated by delivering great work and the Hitachi vision. Some of the skills and experience we look for includes
Deep understanding of HR technology, including requirements analysis, vendor procurement, implementation and support. Experience working with Workday is desirable
Successful history working as a HR systems leader in a global organization including defining global HR data standards
Knowledge of best practice and a mindset focused on continuous improvement, with a vision of HR digitalisation
Experience gained working in a global, matrix organisation is desirable
First class communication and interpersonal skills, including the ability to manage and influence stakeholders
A data led approach with strong analytical ability
Excellent organisational and planning skills combined with a proactive and problem solving led approach .
RoleTeam Lead/Technical Lead
Industry TypeConsumer Electronics & Appliances
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
ProcurementBusiness servicesInterpersonal skillsAnalyticalTechnology LeadManager TechnologyHRContinuous improvementJapaneseBusiness operations"|['Procurement', 'Business services', 'Interpersonal skills', 'Analytical', 'Technology Lead', 'HR', 'Continuous improvement', 'Japanese', 'Business operations']|People Data & Technology Lead|Not Disclosed|
170|Less than 10|1|Post Graduation Not Required|30+ days ago|Any Graduate|2 - 7 years|"Job description
We are looking for ROR Developers to Develop, Integrate, and Support Us as we empower businesses across the globe to grow and prosper.
We work closely with multi-functional product teams to improve our products, services, and our customer experience.
Roles
Write Clean and Well-Designed code to build efficient ROR Modules.
Follow best practices in writing clean code.
Ensure smooth processes of web processes and infrastructure
Create scripts to facilitate client systems to meet performance and objectives
Develop and Test Software for Client Applications
Develop back-end components and connect the application with web services
Support front-end developers through Integration
Document the Products and/or Processes of Software Creation
Troubleshoot and Fix any issues relating to ROR Programs
Maintain the core product software and databases to ensure strong optimization and functionality
Contribute to all phases of the development lifecycle
Write and Modify client software with source debuggers
Produce results effectively and within set Deadlines
Deploy new features to facilitate related procedures and tools as necessary
You are a Good Fit For this Job, If You,
2+ years of experience as a Ruby on Rails developer.
Strong knowledge in OOPS concepts, MVC, rails architecture.
Excellent knowledge of JavaScript, AJAX is mandatory.
Hands-on knowledge in Frameworks would be an added advantage.
Have an intuitive understanding of website integration and software creation.
Have the ability to understand and plan for the fulfilling of client demands.
Have excellent time management and prioritization skills.
Have a knack for analyzing and solving problems.
Have impressive verbal and written communication skills.
Are of the habit of thinking outside the box.
Are a proactive team player and work seamlessly in teams of all sizes.
Have the ability to adapt and switch between contributing collaboratively and individually.
RoleSoftware Developer
Industry TypeFilm / Music / Entertainment
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
BackendFront endCodingTechnical ExpertTime managementJavascriptDeveloperMVCRuby on railsAjax"|['Backend', 'Front end', 'Coding', 'Time management', 'Javascript', 'Developer', 'MVC', 'Ruby on rails', 'Ajax']|ROR DEVELOPER - Pan india|Not Disclosed|
171|15|1|Post Graduation Not Required|30+ days ago|Any Graduate|5 - 10 years|"Job description
Job Responsibilities
Deliver Cloud and DevOps trainings to IT professionals in large organizations, and/or internal teams, specially delivering training on Developing Solutions for Microsoft Azure
Deliver training on Developing Solutions for Microsoft Azure
Creating Azure App Service Web Apps
Experience working on Azure functions, developed solutions that use blob storage, and solutions that use Cosmos DB storage
Experience implementing IaaS solutions, and user authentication and authorization
Experience developing API and API Managements
Experience developing Azure App Service Logic Apps, event-based solution, message-based solutions
Experience working with Azure CLI, SDKs in any programming language.
Monitor and optimize Azure solutions.
Integrate caching and content delivery within solutions
Role Requirements
Ability to monitor, evaluate and review the quality and effectiveness of training, assessment and outcomes of courses delivered.
Comes with the development experience.
Should be certified in AZ-204 Developing Solutions for Microsoft Azure.
Exceptional written and verbal communication skills
Confidently articulates all aspects of solution and persuasively communicates value to the client.
Works individually, within teams or as a leader, to determine customer requirements in complex and ambiguous environments.
Own and Deliver training to corporates in the assigned vertical
Deliver Azure Cloud and DevOps trainings to IT professionals in large organizations, and/or internal teams.
Self-motivated with strong analytical and presentation skills.
Ability to work with geographically dispersed teams and possess cross-cultural competence
Attention to detail and high-quality deliverables
Key Personal Attributes
A strong stage presence and ability to manage client interactions, requirement gathering discussions, etc.
Ability to work independently with minimal direction providing technical and non-technical support to multiple users
Proficient in technology consulting, training and development
A strong people motivator with prominent levels of energy
Proactiveness - Be proactive in understanding the needs of our customers/clients
Relentless learner and the passion to pick up recent technologies
RoleTrainer/Faculty
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryOther
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
TrainingCloud computingSAPAnalyticalConsultingOraclemicrosoftCosmosAnalyticsTechnical support"|['Training', 'Cloud computing', 'SAP', 'Analytical', 'Consulting', 'Oracle', 'microsoft', 'Cosmos', 'Analytics', 'Technical support']|Azure Trainer - Development|Not Disclosed|
172|17|1|Post Graduation Not Required|30+ days ago|Any Graduate|3 - 8 years|"Job description
Job Responsibilities
Should have Experience with Azure Data Factory Pipelines and Azure services: Azure Data Lake Gen
Data factory, Data Flows, and Synapse (Azure SQL DW).
Should have Strong Knowledge on Azure Synapse Analytics its integration.
Should have Expert use of T-SQL and experience with relational (Azure SQL Database) No SQL databases (Azure Cosmos DB).
Expertise in a scripting language like Python (or similar).
Build Deliver Data pipeline connecting various enterprise data sources both RDBMS, NoSQL APIs.
Develop data mappings to existing data sources.
Good hands-on skills working with Python, PySpark, and SparkSQL.
Role Requirements
4+ years of experience in programming and application architecture
2+ years of experience in designing architectures on Cloud.
Should be certified in Azure Data engineer associate or Azure data scientist associate.
If you are certified in the Azure relational database administrator associate (DP-300) will be an added Advantage.
Ability to learn multi-cloud in future.
Should be able to create outline whenever necessary.
Should be fluent in English.
Experience creating, deploying, and operating large scale applications on AWS/Azure/GCP
Any Cloud Certification at an associate level will be an added advantage.
Coding experience in one or more scripting languages e.g., Java, Python, NodeJS, bash etc.
Hands on experience in setting up and using DevOps related tools and processes.
Excellent communication, presentation and writing skills.
Key Personal Attributes
A strong stage presence and ability to manage client interactions, requirement gathering discussions, etc.
Ability to work independently with minimal direction providing technical and non-technical support to multiple users.
Proficient in technology consulting, training, and development
A strong people motivator with prominent levels of energy
Proactiveness - Be proactive in understanding the needs of our customers/clients.
Relentless learner and the passion to pick up recent technologies.
RoleTrainer/Faculty
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryOther
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
Cloud computingSAPCodingGCPConsultingOraclemicrosoftAnalyticsTechnical supportPython"|['Cloud computing', 'SAP', 'Coding', 'GCP', 'Consulting', 'Oracle', 'microsoft', 'Analytics', 'Technical support', 'Python']|Azure Data Expert - Trainer|Not Disclosed|
173|25|1|Post Graduation Not Required|30+ days ago|Any Graduate|5 - 10 years|"Job description
Job Responsibilities
Deliver Cloud and DevOps trainings to IT professionals in large organizations, and/or internal teams
DevOps and Agile methodologies, processes, and tools
Infrastructure provisioning and management (Ansible, Chef, Puppet, Chef)
Works individually, within teams or as a leader, to determine customer requirements in complex and ambiguous environments.
Source Control (Implementing DevOps Development Processes), scaling git for enterprise DevOps.
Implement Manage Build Infrastructure, managing application config secrets, Implement a mobile DevOps strategy.
Implementing Continuous Integration in an Azure DevOps Pipeline, managing Code Quality and Security Policies
Implementing a Container Build Strategy
Set up a Release Management Workflow
Implement an appropriate deployment pattern.
Designing a Dependency Management Strategy (Implementing Dependency Management)
Manage security and compliance
Create and Manage Kubernetes Service Infrastructure, third Party and Open-Source Tools available with Azure.
Experience in Virtualization Platforms (e.g., VMWare, Hyper-V, etc.) is good to have
Role Requirements
Exceptional written and verbal communication skills
Confidently articulates all aspects of solution and persuasively communicates value to the client.
Works individually, within teams or as a leader, to determine customer requirements in complex and ambiguous environments.
Strong communication and interpersonal skills
Self-motivated with strong analytical and presentation skills.
Ability to work with geographically dispersed teams and possess cross-cultural competence
Attention to detail and high-quality deliverables
To analyse the training needs developers, operational teams within our client organisation
Ability to design and create course outlines, course materials, technical labs, handouts etc. for topics based on Azure and DevOps tools and software s related to DevOps (Docker, Kubernetes, Ansible, Terraform, Chef, Jenkins etc.)
Ability to monitor, evaluate and review the quality and effectiveness of training, assessment and outcomes of courses delivered
Key Personal Attributes
A strong stage presence and ability to manage client interactions, requirement gathering discussions, etc.
Ability to work independently with minimal direction providing technical and non-technical support to multiple users
Proficient in technology consulting, training, and development
A strong people motivator with prominent levels of energy
Proactiveness - Be proactive in understanding the needs of our customers/clients
Relentless learner and the passion to pick up recent technologies.
RoleTrainer/Faculty
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryOther
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
VMwareInterpersonal skillsSAPAnalyticalConsultingWorkflowOraclemicrosoftAnalyticsTechnical support"|['VMware', 'Interpersonal skills', 'SAP', 'Analytical', 'Consulting', 'Workflow', 'Oracle', 'microsoft', 'Analytics', 'Technical support']|Azure DevOps Trainer|Not Disclosed|
174|65|1|Post Graduation Not Required|30+ days ago|Any Graduate|2 - 6 years|"Job description
We are seeking a Senior Pre-Sales Solution Consultant to join our growing Solutions Engineering team.
You will be our subject-matter expert helping customers understand and evaluate Treasure Datas Customer Data Platform.
You will help them understand the advantages of implementing a Customer Data Platform including expertise in talking about use cases such as personalization, the power of online and offline data unification, multi touch attribution, omni-channel activation, and many more.
You are able to quickly assess their requirements, and devise a plan to get them streaming massive sets of data into Treasure Data in amazingly little time.
Working with our sales teams, you will help strategize and execute on opportunities, including running demo presentations, meeting with and gathering technical background and requirements from customers and prospects, creating evaluation project plans, and managing the technical phases of the sales cycle.
Because you are so close to the product and the customer, youll be a critical part of driving the product roadmap and evolution to capture the needs of this exploding market.
And as a key player in a startup-like environment, youll participate in many other parts of building this successful and innovative company.
Responsibilities
Help customers understand the value of Treasure Data as a Customer Data Platform by possessing a strong background in Adtech/Martech, understanding what drives marketing teams in the pursuit of data-driven marketing
Work closely with account executives in the execution of opportunities and help close deals with your flair and panache
Be the go-to expert for potential and existing customers to understand the use-cases that can be implemented with Treasure Data, and effectively grow accounts towards upsell and new business
Demonstrate Treasure Data capabilities in a clear and concise manner, adapting to the target audience - including both slides and platform demonstrations
Be a storyteller, whos comfortable presenting a company and product to anyone in any setting
Work with marketing, business, and product teams to find efficient paths to successfully turn leads into long-term, successful customers
Find right balance of advocacy for the customer and for Treasure Data in all situations
Shape the value proposition and benefit for both the immediate opportunity and longer-term customer success
Be ready and eager to travel to meet prospects, customers and partners in support of a sales goal
Demonstrate the solution on-site, through webinar sessions, conferences, or trade shows
Have the capability to respond to RFIs/RFPs in a way that is precise, accurate and with a memorable tone - utilising internal RFP repository systems
Be a critical member of the sales team, a leader, coach, and a trusted advisor for our prospects
Background and Skills
Extensive experience in a pre-sales role, ideally at a SaaS companyA strong understanding of the Digital Marketing/Advertising solutions - CDPs, tag management solutions, DMPs, DSPs
Complex enterprise software sales cycle experienceProven ability to develop executive-level messaging / demonstrations to achieve maximum impact
Unrivaled professional discovery, presentation, communication, and influencing skills to C-Level Executives, interfacing with and selling to the C-Suite
Excellent business and technical presentation skills, communication (oral written), and relationship building skills, across all levels of management
Knowledge of Salesforce CRM, general sales processes, and sales development methodologies is desirable
Outstanding interpersonal skills and a strong team player
Technically curious, self-motivated and able to work with a distributed teamAbility to travel
A background in data technology and/or web development skills desirable
RoleProgram Manager
Industry TypeIT Services & Consulting
Functional AreaIT Software - ERP, CRM
Employment TypeFull Time, Permanent
Role CategorySenior Management
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
Interpersonal skillsRelationship buildingWeb developmentSchemaManager TechnologyPresalesSubject Matter ExpertCustomer experienceDigital marketingRFP"|['Interpersonal skills', 'Relationship building', 'Web development', 'Schema', 'Presales', 'Subject Matter Expert', 'Customer experience', 'Digital marketing', 'RFP']|Solutions Consultant - Pre Sales|Not Disclosed|
175|438|1|Any Postgraduate|30+ days ago|Any Graduate|2 - 6 years|"Job description
Key Highlights of the Job:
Review and Resolve Escalations
If a service team member is unable to resolve a customer s question or complaint, they usually escalate the call to a service quality team. The team will then then identify a solution to the customer s query or directs them to another department that can provide assistance.
Managing escalations requires significant customer service skills and diplomacy to ensure that the customer is satisfied.
Evaluate Team Members
The right candidate for this role will be required to conduct daily reviews and evaluations of team members.
The quality analyst will monitor employee performance and note areas for improvement, often using an employee evaluation rubric and then meeting directly with the team member to discuss their performance.
The quality analyst may also make recommendations to their respective Team Lead / Mangers if an employee is consistently
not meeting expectations.

Support Process Improvement
Quality Analyst improve overall department and organization efficiency and performance by identifying opportunities to enhance internal processes. They may gather data related to customer contact and interactions and use this data to prepare reports and analyses of
which processes are working and which can be improved.

Train New Hires
Quality Analysts will be responsible to train new hires in their departments. They work closely with new team members to instruct them on company and client policies and best practices for resolving customer issues. Additionally, quality analysts monitor new team
members activities and performance during the first few weeks of training and onboarding to determine where further training is needed.
Core Job Responsibilities:
Maintain and develop internal support process quality standards
Review a subset of support agents conversations (chat, e-mails, tickets, etc.)
Assess support interactions based on process standards
Accompany evaluations with meaningful and constructive feedback
Discuss and explain feedback with agents in regular meetingsAnalyse all customer service metrics (e.g. CSAT, FCR, NPS, etc.) and how the support team s performance affects those KPIs
Create strategies to improve support KPIs
Help agents improve their performance with specific instructions and constant support
Map the need for training and on boarding programs and initiate these projects
Monitor customer service performance on the agent and team level
Create reports that reflect support performance
Report support team s performance to higher-ups
Participate in calibration sessions to maintain consistency in internal evaluations
RoleQuality Assurance/Quality Control Executive
Industry TypeIT Services & Consulting
Functional AreaITES, BPO, KPO, LPO, Customer Service, Operations
Employment TypeFull Time, Permanent
Role CategoryQuality
Education
UG :Any Graduate
PG :Any Postgraduate
Key Skills
TrainingQuality standardsProcess improvementQuality AnalystSupport servicesUPSProcess qualityCustomer serviceService qualityMonitoring"|['Training', 'Quality standards', 'Process improvement', 'Quality Analyst', 'Support services', 'UPS', 'Process quality', 'Customer service', 'Service quality', 'Monitoring']|Technical Quality Analyst|Not Disclosed|
176|53|1|MCA in Computers, Other Post Graduate|30+ days ago|Any Graduate, BCA in Computers|1 - 5 years|"Job description
Responsibilities:
Create various multimedia for eLearning and online using Rapid Authoring Tools (e.g Articulate Storyline)
Adapt instructional materials created for one format to another format. Select or develop teaching aids such as training manuals, case study materials, multimedia visual aids, computer-based
Develop eLearning courses with high quality and zero bug count
Demonstrate knowledge of SCORM compliance
Be an active part of course building process
Research on various other E-Learning development products
Maintain schedule and deliverable deadlines
Communicate concern and issues related to project to the stake holders
Deployment of e-learning modules on LMS and testing for the same
Generate creative ideas to make training more appealing in terms of graphics, concepts, contents flow
Technical Proficiency:
RATS: Can create original content and use the different functionalities of RATs such as Articulate Storyline and Rise 360.
Media Production Tools: Can make edits to existing media components on Camtasia and Audacity.
Marketplace: Should understand the workflow of a marketplace.
Communication and Coordination:
Can use English for workplace conversations (in person or on phone)
Can use English for workplace mails or chats.
Can understand project processes and raise red flags where necessary verbally or through written communication.
Can effectively discuss daily progress and/or project-related issues with team lead verbally or through written communication.
Can listen and comprehend context, meaning, and implications of spoken language.
Process and Technology:
Can understand and follow standards and checklists for all deliverables.
Demonstrates openness to learn new processes and technology as required for new clients.
Can work with cross-functional teams in a seamless manner, while keeping in mind corresponding templates and processes.
Education and Certification:

Any (Graduate, BCA, MCA, BFA, MFA)
Any formal training in development using RAT
Any experience and/or certification in tools
RoleTechnical Writer
Industry TypeInternet
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryQA/Testing/Documentation
Education
UG :Any Graduate, BCA in Computers
PG :MCA in Computers, Other Post Graduate
Key Skills
GraphicsTrainingREDE-learningLMSarticulate storylineManager TechnologyWorkflowDeployment"|['Graphics', 'Training', 'RED', 'E-learning', 'LMS', 'articulate storyline', 'Workflow', 'Deployment']|E - Learning Developer|Not Disclosed|
177|28|2|MS/M.Sc(Science) in Any Specialization, MBA/PGDM in Any Specialization, MCA in Any Specialization, M.Tech in Any Specialization|30+ days ago|BCA in Any Specialization, B.Tech/B.E. in Any Specialization|10 - 15 years|"Job description
We are hiring for Technical Architect role for our Chandigarh Office with 10 to 15 years of experience in below:

Evaluating and proposing technical alternatives for resolving business and technology issues
Develop application architecture as new requirements arise
Design and develop cost effective solutions that meet functional, technical, and performance requirements
Map customer requirements to technology capability
Review project deliverables for completeness, quality, and compliance with established project standards
Document and communicate the status of progress against plans, taking corrective action as necessary
Identify, clarify, and resolve system development and maintenance activity issues and risks, escalating them as needed
Review technical documentation to verify compliance with client requirements and established architectural standards and guidelines
Provide technical leadership on client engagement
Define the complete technical infrastructure environment
Maintain current knowledge of all relevant technology developments and seek opportunities to deploy new technologies that benefit the client
Create architecture scope, definition, construction, and execution
Identify gaps and omissions in the end-to-end solution
Review ongoing and proposed projects to identify opportunities for reuse and process improvement
Provide technical leadership to project resources and the client to meet project deadlines and ensure that project objectives are met

If interested, please share your CV at reenu.sura@duckcreek.com
RoleTechnical Architect
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :BCA in Any Specialization, B.Tech/B.E. in Any Specialization
PG :MS/M.Sc(Science) in Any Specialization, MBA/PGDM in Any Specialization, MCA in Any Specialization, M.Tech in Any Specialization
Key Skills
Technical DocumentationTechnical ArchitectSystem DevelopmentApplication ArchitectureCost EffectiveQuality ComplianceCorrective ActionProcess ImprovementTechnical LeadershipClient Engagement"|['Technical Documentation', 'Technical Architect', 'System Development', 'Application Architecture', 'Quality Compliance', 'Corrective Action', 'Process Improvement', 'Technical Leadership', 'Client Engagement']|Technical Architect|Not Disclosed|
178|104|5||18 days ago|B.Tech/B.E. in Any Specialization|6 - 9 years|"Job description
Job brief
We are looking for Engineers with 6+ years of hands-on web services development experience. You will work within the software development life cycle, from planning and prioritizing to testing and release. Responsibilities include gathering system and user requirements, designing solutions, building Java/NodeJS modules and testing features before release. Owning the code as it is deployed in production. If you have hands-on experience developing software with agile methodologies, are a team player and are ready to lead our developers, wed like to meet you. Ultimately, you will develop and maintain functional, secure, performant and highly scalable quality applications.

Responsibilities
Identify and analyze user requirements
Prioritize, assign and execute tasks throughout the software development life cycle • Develop Java EE / Node.js based web services
Write well designed, efficient, scalable, diagnosable and maintainable code • Review, test and debug team members design and code
Design data layout within cache and database
Schedule product releases with internal teams
Document development phases
Ensure engineering best practices are followed all the way through
Ensure our applications are secure and up-to-date
RoleTeam Lead/Technical Lead
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Any Specialization
Key Skills
Java EESoftware DevelopmentLife CycleWeb TechnologiesDebuggingAgileNode.JsCode ReviewWeb ServicesCache"|['Java EE', 'Software Development', 'Life Cycle', 'Web Technologies', 'Debugging', 'Agile', 'Node.Js', 'Code Review', 'Web Services', 'Cache']|Java Technical Lead|Not Disclosed|
