|Job Applicants:|Openings:|PG :|Posted:|UG :|experience|job_desc|key_skills|position|salary|Doctorate :
108|64|1|Post Graduation Not Required|30+ days ago|Any Graduate|2 - 4 years|"Job description
Experience:
should have At Least 2 Years
of Experience in Window Server Administration Including Installation and Configuration of Window Server, Domain Controller and Windows Networking Protocols. Should have Good Knowledge in Various Applications/ Services like (with Os/ Application Level Clustering, Virtualization & Load Balancing.) Dns, Pdc/ Bdc/ Adc, Iis, Os, Sql Dbms Etc. Experience in Linux Server Would Be An Added Advantage.
responsibilities:
primarily Be Responsible For
installation, Configuration and Administration of Windows Server Including Management of Web Site, and Management of Antivirus Server. He Will Be Responsible for Management of Various Services like Dns, Domain Controllers, Iis, Sql Database Including Creation of Odbc/ Jdbc Links for Web Based Application Programs, (with Os/ Application Level Clustering, Virtualization & Load Balancing.) Etc.
he Will Be Responsible For
backup/ Restoration of Application Data and Database in Windows Servers.
RoleSystem Administrator
Industry TypeRecruitment / Staffing
Functional AreaIT Software - Network Administration, Security
Employment TypeFull Time, Permanent
Role CategoryAdmin/Maintenance/Security/Datawarehousing
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
IISNetworking protocolsLinuxDNSJDBCWindowsDBMSLoad balancingVirtualizationSystem administration"|['IIS', 'Networking protocols', 'Linux', 'DNS', 'JDBC', 'Windows', 'DBMS', 'Load balancing', 'Virtualization', 'System administration']|Windows System Adminstrator|Not Disclosed|
109|187|1|Post Graduation Not Required|30+ days ago|Any Graduate|4 - 8 years|"Job description
Oracle App, Autoconfig ,RAC, RMAN, Clusterware, ASM
Job Description :
1. Must have worked on Oracle AppsERP as a DBA

2. Conversant with Patching, Cloning, Autoconfig ,Merging patches, RAC, RMAN, Clusterware and ASM knowledge for Oracle application Oracle ERP 11.5.10 , R12.1, R12.2 2.

3. Be able to diagnose database, performance tuning and operational problems and develop effective solutions.

4. Have good communication and writing skills.

5. Work on simultaneous projects, learn quickly and ing new skills as well as researching problems using a variety of resources.
RoleDBA
Industry TypeRecruitment / Staffing
Functional AreaIT Software - DBA, Datawarehousing
Employment TypeFull Time, Permanent
Role CategoryAdmin/Maintenance/Security/Datawarehousing
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
Performance tuningOracle AppsRACDatabase administrationDatabaseOracle ERPResearchApps DBAOperationsRMAN"|['Performance tuning', 'Oracle Apps', 'RAC', 'Database administration', 'Database', 'Oracle ERP', 'Research', 'Apps DBA', 'Operations', 'RMAN']|Oracle Apps DBA|Not Disclosed|
110|410|1|Post Graduation Not Required|30+ days ago|B.Tech/B.E. in Computers|2 - 5 years|"Job description
Certified SQL Server DBA
2- 5 Years
SQL Server DBA
RoleDBA
Industry TypeIT Services & Consulting
Functional AreaIT Software - DBA, Datawarehousing
Employment TypeFull Time, Permanent
Role CategoryAdmin/Maintenance/Security/Datawarehousing
Education
UG :B.Tech/B.E. in Computers
PG :Post Graduation Not Required
Key Skills
DBASQL Server dbaSQL"|['DBA', 'SQL Server dba', 'SQL']|Certified SQL Server DBA|Not Disclosed|
111|85|1|Post Graduation Not Required|30+ days ago|Any Graduate|3 - 8 years|"Job description

3+yrs Job Location : Hyderabad, USA and onsite
  Required Skills : Experience in installing and configuring Oracle Retail Merchandising suite of applications such as RMS, RPM, RESA, REIM, RWMS and RIB on weblogic server or Oracle application server.
 Must have excellent communication skills with at least 2 end to end implementations experience in MOM Suite as a DBA.
RoleDBA
Industry TypeIT Services & Consulting
Functional AreaIT Software - DBA, Datawarehousing
Employment TypeFull Time, Permanent
Role CategoryAdmin/Maintenance/Security/Datawarehousing
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
Retail merchandisingWeblogicDatabase administrationOracle DBARIBMOMOracle RetailRPM"|['Retail merchandising', 'Weblogic', 'Database administration', 'Oracle DBA', 'RIB', 'MOM', 'Oracle Retail', 'RPM']|DBA - Oracle Retail|Not Disclosed|
112|58|1|Post Graduation Not Required|30+ days ago|B.Tech/B.E. in Production/Industrial|2 - 7 years|"Job description
Qualification : BE / B.Tech
Job Profile :
Design, implementation ongoing management/ trouble shooting ,billing authentication server configurations of gateway and routes of IP Telephony network.
Manage multiple projects within the established scope, budget and timeline.
Candidate Profile
Ideal candidate should have minimum 2 years hands-on experience on IP Telephony infrastructure.
Must have a strong background in traditional IP Networking and Strong networking background along with Understanding of network operations at Layer 2 and 3.
RoleTechnical Support Manager
Industry TypeIT Services & Consulting
Functional AreaIT Hardware, Technical Support, Telecom Engineering
Employment TypeFull Time, Permanent
Role CategoryTechnical Support
Education
UG :B.Tech/B.E. in Production/Industrial
PG :Post Graduation Not Required
Key Skills
IP telephonyInfrastructure managementNetwork operationsBillingNetwork troubleshootingIP networkingInfrastructureBudgetingManagementTroubleshooting"|['IP telephony', 'Infrastructure management', 'Network operations', 'Billing', 'Network troubleshooting', 'IP networking', 'Infrastructure', 'Budgeting', 'Management', 'Troubleshooting']|IP Telephony - Sr. Administrator|Not Disclosed|
113|Less than 10|1|Post Graduation Not Required|30+ days ago|Any Graduate|7 - 12 years|"Job description
Senior System Analyst
7 Yrs
Apply to this job
RoleSystem Analyst
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
Senior System Analyst"|[]|Senior System Analyst|Not Disclosed|
114|17|1|Post Graduation Not Required|30+ days ago|Any Graduate|3 - 5 years|"Job description
This is a fairly autonomous role responsible for the complete lifecycle of the management of MySQL databases in an ecommerce setup.
RoleDBA
Industry TypeIT Services & Consulting
Functional AreaIT Software - DBA, Datawarehousing
Employment TypeFull Time, Permanent
Role CategoryAdmin/Maintenance/Security/Datawarehousing
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
MySQLSenior Database AdministratorE-commerceManagementSetup"|['MySQL', 'E-commerce', 'Management', 'Setup']|Senior Database Administrator|Not Disclosed|
115|85|1|Post Graduation Not Required|30+ days ago|Any Graduate|2 - 5 years|"Job description
Oracle Core DBA Oracle Core DBA 1-8

RoleDBA
Industry TypeIT Services & Consulting
Functional AreaIT Software - DBA, Datawarehousing
Employment TypeFull Time, Permanent
Role CategoryAdmin/Maintenance/Security/Datawarehousing
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
Database administrationOracle"|['Database administration', 'Oracle']|Oracle Core DBA|Not Disclosed|
116|153|1|Post Graduation Not Required|30+ days ago|B.Tech/B.E. in Computers|1 - 2 years|"Job description
:

Graduate (preferably science Graduate) from a recognized University with very good track record. Engineering Graduates or MCA is desirable. OCP certification is desirable but not essential.

Professional Qualification:

1 - 2 years of working experience in Oracle. Very strong RDBMS practical concepts, experience in installing, upgrading and maintaining databases of different versions, Experience in data modeling, SQL coding, stored procedures, monitoring database performance, space, other database parameters, backup/ restore. Knowledge of any one or more of MS- SQL, Informix, DB2 environments is desirable. Exposure to Unix is desirable. May be DBA ""in training"" with interest in Product Testing. Number of Positions: 1

RoleDBA
Industry TypeBPO / Call Centre
Functional AreaIT Software - DBA, Datawarehousing
Employment TypeFull Time, Permanent
Role CategoryAdmin/Maintenance/Security/Datawarehousing
Education
UG :B.Tech/B.E. in Computers
PG :Post Graduation Not Required
Key Skills
UnixMS SQLDb2Data modelingRDBMSOracle DBAStored proceduresInformixProduct testingMonitoring"|['Unix', 'MS SQL', 'Db2', 'Data modeling', 'RDBMS', 'Oracle DBA', 'Stored procedures', 'Informix', 'Product testing', 'Monitoring']|Oracle DBA/DBA In-Training|Not Disclosed|
117|855|1|MBA/PGDM in HR/Industrial Relations|30+ days ago|Any Graduate|3 - 8 years|"Job description
Microsoft Word - Job Opportunities for PEPL Website.docx Requisition ID: 2016007 Job Position: JGM /DGM (Personnel Admin) Location: Ahmedabad /Jharkhand Job Summary: Provide assistance in personnel and admin related activities Key Rules Responsibilities:
Assist in formulating overall HR Admin strategies. Assist in preparation of HR policies and procedures. Identify performance goals and Objectives, Job description and specification. Assist in Manpower Planning and Budgeting. Formulate and develop legal strategy, plans and budgets. Manage recruitment, selection and induction of permanent and temporary positions
across the location in line with company policy. Undertake current HR projects, such as policy reviews, legislative updates etc.
ensuring continuous implementation in line with legislation. Manage the administration activities like time office, contractors, housekeeping,
safety matters, to deal with local government offices, canteen, company vehicles, employee transportation etc.
Manage the statutory compliances, labour laws, tools to handle grievances and drive awareness for the same among the employees and management.
Shortlist candidates for personal or telephonic Interview with related department. Responsible for management of Manpower management. Induction, Medical, police verification and other HR related formalities as per OMR
Minimum Qualification: MBA in HR Experience: 3 Years of experience in oil and gas industry and CBM operations
Key Competencies:
Team working skills Problem solving skills IT skills
RoleHR Manager
Industry TypePower
Functional AreaHR, Recruitment, Administration, IR
Employment TypeFull Time, Permanent
Role CategoryHR/ Recruitment / IR
Education
UG :Any Graduate
PG :MBA/PGDM in HR/Industrial Relations
Key Skills
HousekeepingWordInductionLabour lawsToolsPersonnel administrationBudgetingManagementManpower planningRecruitment"|['Housekeeping', 'Word', 'Induction', 'Labour laws', 'Tools', 'Personnel administration', 'Budgeting', 'Management', 'Manpower planning', 'Recruitment']|JGM/DGM (Personnel Admin)|Not Disclosed|
118|Less than 10|1|M.Tech in Computers|30+ days ago|B.Tech/B.E. in Computers|4 - 5 years|"Job description
BUSINESS ANALYST & BUSINESS SYSTEMS ANALYST Position Location: 2001 US 46 , Suite 320 , Parsippany , NJ - 07054 Major Responsibilities: Elicit requirements using interviews , document analysis , requirements workshops , surveys , site visits , business process descriptions , use cases , scenarios , business analysis , task and workflow analysis. Critically evaluate information gathered from multiple sources , reconcile conflicts , decompose high - level information into details , abstract up from low - level information to a general understanding , and distinguish user requests from the underlying true needs. Proactively communicate and collaborate with external and internal customers to analyze information needs and functional requirements and deliver the following artifacts as needed: (Functional requirements (Business Requirements Document) , iii. Use Cases , GUI , Screen and Interface designs) Utilize your experience in using enterprise - wide requirements definition and management systems and methodologies required. Successfully engage in multiple initiatives simultaneously Work independently with users to define concepts and under direction of project managers Drive and challenge business units on their assumptions of how they will successfully execute their plans Strong analytical and product management skills required , including a thorough understanding of how to interpret customer business needs and translate them into application and operational requirements. Excellent verbal and written communication skills and the ability to interact professionally with a diverse group , executives , managers , and subject matter experts. Serves as the conduit between the customer community (internal and external customers) and the software development team through which requirements flow. Develop requirements specifications according to standard templates , using natural language. Collaborate with developers and subject matter experts to establish the technical vision and analyze tradeoffs between usability and performance needs. Be the liaison between the business units , technology teams and support teams. Job Requirements: Must have a Bachelor's / Masters degree in Engineering or a related field or foreign equivalent. For Bachelor Degree holders - Should have 4 - 5 years experience in the job offered For Masters Degree Holders Recent Graduates with exceptional technical abilities who can sustain in a fast paced environment are welcome
RoleBusiness Analyst
Industry TypeRecruitment / Staffing
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategorySystem Design/Implementation/ERP/CRM
Education
UG :B.Tech/B.E. in Computers
PG :M.Tech in Computers
Key Skills
Product managementBusiness processGroupBusiness AnalystBusiness analysisManagement systemsAnalyticalWritten communicationOperationsWorkflow analysis"|['Product management', 'Business process', 'Group', 'Business Analyst', 'Business analysis', 'Management systems', 'Analytical', 'Written communication', 'Operations', 'Workflow analysis']|BUSINESS ANALYST & BUSINESS SYSTEMS ANALYST|Not Disclosed|
119|292|1|M.Tech in Any Specialization|30+ days ago|BCA in Computers, B.Tech/B.E. in Any Specialization|1 - 5 years|"Job description
Experience Required Min 1.5 yrs
Qualification B.tech, M.tech, Msc.IT, Bsc.IT, BCA, MCA, PGDCA
Responsibilities and Duties:
Upgrade the knowledge with each release and follow best industry practices and standards while providing the IT solution.
Should perform the Software Unit test before delivering it to the users.
Required Experience, Skills and Qualifications:
Salesforce Developer, Admin, and Sales or Service Cloud Certification is a must.
Salesforce Advanced Administrator certification.
Good understanding of Salesforce governor limits and integration patterns.
Strong and proven experience in Salesforce.com application development (Apex, Visual force, Salesforce Lightning, and Web Services Integration).
Strong experience of the Javascript framework (e.g. react JS, angular JS, etc.).
Strong and proven experience of integration in Salesforce.
Experience in working with sales, service, and community clouds.
Proficient skills using Salesforce Application Development, Salesforce Reporting, and Analytics.
Salesforce Experience proficiency with the Salesforce platform along with the general software development expertise
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :BCA in Computers, B.Tech/B.E. in Any Specialization
PG :M.Tech in Any Specialization
Key Skills
HospitalityERPPDFPGDCASocial mediaConsultingApplication developmentAnalyticsSalesforceLogistics"|['Hospitality', 'ERP', 'PDF', 'PGDCA', 'Social media', 'Consulting', 'Application development', 'Analytics', 'Salesforce', 'Logistics']|Sr. Salesforce Developer/ Salesforce developer +Admin|Not Disclosed|
120|587|1|Post Graduation Not Required|30+ days ago|B.Tech/B.E. in Computers|2 - 5 years|"Job description
Description : Looking for Oracle / SQL Server/ MySQL DBA and PL/ SQL or / T-SQL developer with experience to handle installation and management of multiple databases on different platforms, Application Database Design, Creating and managing tables, table spaces and roll back segments, Database Performance monitoring and tuning, Data integrity and back up, rights and support. Must have done Database Design logical / Physical. Experience with developing Cursors, Procedures, Triggers, Packages and Functions.

RoleDBA
Industry TypeIT Services & Consulting
Functional AreaIT Software - DBA, Datawarehousing
Employment TypeFull Time, Permanent
Role CategoryAdmin/Maintenance/Security/Datawarehousing
Education
UG :B.Tech/B.E. in Computers
PG :Post Graduation Not Required
Key Skills
T-SQLOracle SQLSQL databaseDatabase designMySQLDatabase administrationPLSQLTriggersdata integrityTuning"|['T-SQL', 'Oracle SQL', 'SQL database', 'Database design', 'MySQL', 'Database administration', 'PLSQL', 'Triggers', 'data integrity', 'Tuning']|DBA, PL/SQL Developer|Not Disclosed|
121|17|1|M.Tech in Computers|30+ days ago|B.Tech/B.E. in Computers|4 - 9 years|"Job description
A successful applicant will have strong development skills, primarily in Java technologies. Experience of the entire development process from requirements gathering through to testing is essential. They should have experience of producing software for financial systems, preferably in an application service provider or software as a service environment. Any financial systems experience is a significant plus. The successful applicant will demonstrate the demeanour to fit in to the dynamic environment of a rapidly growing business.

Qualifications

Producing design specifications from analysis documents.
Creating web- based systems to support core business functions.
Developing data services for user interfaces.
Developing reporting solutions.
Estimation of specified development tasks.
Adhering to existing frameworks.Preferred Skills

4 years of Java experience (Core Java version 7 ) .
Experience of the whole development process.
Experience of developing web- based systems.
Experience of Amazon Web Services or the Microsoft Azure platform.
A solid grasp of source control techniques.
An understanding of database technologies i.e. data modelling and SQL.
Involvement in a financial software project.
Ability to produce readable well engineered code.
Understanding of object oriented design
Use of Java Generics
Understanding Junit framework
Understanding of separations of concern in software using multi- tier strategies.
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Computers
PG :M.Tech in Computers
Key Skills
junitinterfacesdevelopmentsolidfunctionssoftwaretestingobject oriented designdevelopingmicrosoftcore javasqlestimationdatabasejavaapplicationwebservicedesignsupportazure"|['junit', 'interfaces', 'development', 'solid', 'functions', 'software', 'testing', 'object oriented design', 'developing', 'microsoft', 'core java', 'sql', 'estimation', 'database', 'java', 'application', 'web', 'service', 'design', 'support', 'azure']|Java Developer|Not Disclosed|
122|34|1||16 days ago|Any Graduate|1 - 2 years|"Job description
SEM (Search Engine Marketing.)
SEO (Search Engine Optimization)
Hands-on-experience with advertising on Google, Facebook, Instagram, etc.
SMM (Social Media Marketing & Campaign Building)

Desired Candidate Profile
Minimum one year experience

Required Candidate profile
Full Time Job. No work from home.
Female candidate with minimum 1year experience is preferred
RoleSearch Engine Marketing/SEM Specialist
Industry TypeMedical Services / Hospital
Functional AreaMarketing, Advertising, MR, PR, Media Planning
Employment TypeFull Time, Permanent
Role CategoryOnline/Digital Marketing
Education
UG :Any Graduate
Key Skills
SMOSEOSocial Media Optimization"|['SMO', 'SEO', 'Social Media Optimization']|Digital Marketing Executive|₹ 1,75,000 - 2,50,000 P.A.|
123|12|||16 days ago|Any Graduate|2 - 4 years|"Job description
1. Conducting market research to identify selling possibilities and evaluate customer needs
2. Actively seeking out new sales opportunities through cold calling, networking and social media

Required Candidate profile
• Presentation Skills
• Client Relationships
• Emphasizing Excellence
• Energy Level
• Sales Planning
• Motivation for Sales
• Negotiation
• Prospecting Skills
• Meeting Sales Goals
RoleSales Executive/Officer
Industry TypeBuilding Material
Functional AreaSales, Retail, Business Development
Employment TypeFull Time, Permanent
Role CategoryRetail Sales
Education
UG :Any Graduate
Key Skills
Target AchievementBusiness DevelopmentSales PlanningClient RelationshipSales Executive Activities"|['Target Achievement', 'Business Development', 'Sales Planning', 'Client Relationship', 'Sales Executive Activities']|Sales Executive (Delhi)|₹ 2,00,000 - 3,00,000 P.A.|
124|33|||16 days ago|Any Graduate|1 - 6 years|"Job description
Pre & Post Documentation, preparing export Invoice, packing List, tracking Shipment, Letter of credit, Coordination with buyers, filing, updating of sales inventory, Import Export documentation, maintenance of company's documents.

Required Candidate profile
Candidates of all range are required. KNOWLEDGE OF THE WORK IS MUST. COMMERCE BACKGROUND PREFERRED.
RoleOther
Industry TypeMiscellaneous
Functional AreaOther
Employment TypeFull Time, Permanent
Role CategoryOther
Education
UG :Any Graduate
Key Skills
Documentation"|['Documentation']|Documentation Executive|Not Disclosed|
125|29|30||17 days ago|Any Graduate|1 - 5 years|"Job description
We are looking for an b2c sales driven business development/telesales executive who will present information to our potential customers regarding our products and services offered. Graduation Only.2 -3YRS . 22 - 38 yrs. age only. bpo is expectable.

Required Candidate profile
2 - 3 yrs of experience mandatory. Min experience into Core Telesales (B2C Only).Candidates from Edutech company will be an added advantage .Must be from B2C.Must be target driven
Laptop required.
RoleSales Executive/Officer
Industry TypeEducation / Training
Functional AreaSales, Retail, Business Development
Employment TypeFull Time, Permanent
Role CategoryRetail Sales
Education
UG :Any Graduate
Key Skills
B2C SalesTelesalesSales Executive Activities
BPOCORE TELESALESRetail SalesInside SalesVoice ProcessInboundedutechB2C CORE SALESB2BSalesOutbound SalesB2C MarketingDomestic BPOCold CallingITESBusiness DevelopmentCall CenterTelemarketingInternational BPO
Skills highlighted with ‘‘ are preferred keyskills"|['B2C Sales', 'Telesales', 'Sales Executive Activities', 'BPO', 'Retail Sales', 'Inside Sales', 'Voice Process', 'Inbound', 'B2B', 'Sales', 'Outbound Sales', 'B2C Marketing', 'Domestic BPO', 'Cold Calling', 'ITES', 'Business Development', 'Call Center', 'Telemarketing', 'International BPO']|Telesales Executive - Mumbai|₹ 2,25,000 - 4,00,000 P.A.|
126|434|||17 days ago|Any Graduate|5 - 7 years|"Job description
Will be responsible for the core HR Generalist activities along with the below
Talent Acquisition
Performance Management System
Learning & Development
RoleHR Manager
Industry TypePharmaceutical & Life Sciences
Functional AreaHR, Recruitment, Administration, IR
Employment TypeFull Time, Permanent
Role CategoryHR/ Recruitment / IR
Education
UG :Any Graduate
Key Skills
HR Generalist ActivitiesPMSL&D
HR Operations
Skills highlighted with ‘‘ are preferred keyskills"|['HR Generalist Activities', 'PMS', 'HR Operations']|Senior Executive- HR|₹ 4,50,000 - 6,00,000 P.A.|
127|238|1|MBA/PGDM in HR/Industrial Relations|17 days ago||3 - 6 years|"Job description
Payroll Processing with HR one Software of Star Link/ESI/PF Challan, Returns, Statutory Compliance/Grievances Handling/Training & Development/Performance Management System/Employee Engagement Activities/ Time office.

Required Candidate profile
Should have MBA with Regular
Communication & presentation skills should be good.
Experience in Corporate Office
Person should have good Excel knowledge
RolePayroll Executive
Industry TypeAutomobile
Functional AreaHR, Recruitment, Administration, IR
Employment TypeFull Time, Permanent
Role CategoryHR/ Recruitment / IR
Education
PG :MBA/PGDM in HR/Industrial Relations
Key Skills
PoliciesTime OfficeCorporate HRPayroll ProcessingLeave Management"|['Policies', 'Time Office', 'Corporate HR', 'Payroll Processing', 'Leave Management']|Senior HR Executive For Corporate office|₹ 3,00,000 - 4,75,000 P.A.|
128|Less than 10|20||17 days ago|Graduation Not Required|1 - 3 years|"Job description
He/She should be having excellent communication skill, able to speak to new customer with product information

Required Candidate profile
He/She should be having excellent communication skill, able to speak to new customer with product information
RoleSales Executive/Officer
Industry TypeFurniture & Furnishing
Functional AreaSales, Retail, Business Development
Employment TypeFull Time, Permanent
Role CategoryRetail Sales
Education
UG :Graduation Not Required
Key Skills
Outbound SalesTelesalesTelecalling"|['Outbound Sales', 'Telesales', 'Telecalling']|Telecalling Executive Male / Female For Ahmedabad East|Not Disclosed|
129|12|6|MBA/PGDM in Any Specialization|18 days ago||3 - 8 years|"Job description
Drive the network of channel partner (15-20 distributors) through the channel
partner
GTM
Manage, train and motivate distributors to drive revenue growth
Be the single point
RoleSales Executive/Officer
Industry TypeFMCG
Functional AreaSales, Retail, Business Development
Employment TypeFull Time, Permanent
Role CategoryRetail Sales
Education
PG :MBA/PGDM in Any Specialization
Key Skills
Distributor SalesRetail Channel SalesChannel SalesGeneral TradeSecondary SalesdistributorPrimary Sales"|['Distributor Sales', 'Retail Channel Sales', 'Channel Sales', 'General Trade', 'Secondary Sales', 'distributor', 'Primary Sales']|Area Sales Executive GTM For a Reputed FMCG Company - Delhi , Amritsar|₹ 3,00,000 - 5,50,000 P.A.|
130|55||MBA/PGDM in Advertising/Mass Communication, Marketing|18 days ago|B.B.A/ B.M.S in Any Specialization|2 - 5 years|"Job description
Digital Marketing, ATL activations, Agencies & Vendors Handling
Website management.
Managing of Brand’s social media pages,
Content Creation, Calender managment.

Required Candidate profile
Extensive knowledge of Brand Marketing
knowledge of Event organization & Vendor Coordination
Candidates with Digitial Marketing Exp from any industry can apply
Contact-7400461597,elitezhr@outlook.com
RoleDirect Marketing Executive
Industry TypeConsumer Electronics & Appliances
Functional AreaMarketing, Advertising, MR, PR, Media Planning
Employment TypeFull Time, Permanent
Role CategoryMarketing
Education
UG :B.B.A/ B.M.S in Any Specialization
PG :MBA/PGDM in Advertising/Mass Communication, Marketing
Key Skills
Web PromotionContent CreationContent ManagementContent EditingInternet MarketingOnline MarketingDigital MarketingSocial Media MarketingWeb MarketingSEO"|['Web Promotion', 'Content Creation', 'Content Management', 'Content Editing', 'Internet Marketing', 'Online Marketing', 'Digital Marketing', 'Social Media Marketing', 'Web Marketing', 'SEO']|Sr Executive -Digital Marketing - Andheri (Consumer Durable)|₹ 2,00,000 - 4,00,000 P.A.|
131|Less than 10|1|MBA/PGDM in Marketing|18 days ago|B.Sc in Food Technology, Agriculture|2 - 5 years|"Job description
- Business Development,
- Data Analysis - VLookUp, HLookUp, Pivot Table, other related skills
- Monthly Sales, Sales Data Analysis
- Strategic Planning and Forecasting
- Competitor Market Survey & Analysis
- Setting Sales Targets for Team

Required Candidate profile
- Proactive backend support
- VLookUp, HLookUp, Pivot Table
- Food Industry Experience will be preferred,
- Preferred Candidate with MBA in Marketing (Female)
RoleBusiness Analyst
Industry TypeFood Processing
Functional AreaAnalytics & Business Intelligence
Employment TypeFull Time, Permanent
Role CategoryAnalytics & BI
Education
UG :B.Sc in Food Technology, Agriculture
PG :MBA/PGDM in Marketing
Key Skills
Data AnalysisBusiness DevelopmentMarketing"|['Data Analysis', 'Business Development', 'Marketing']|Business Development Executive (Female)|₹ 2,25,000 - 2,50,000 P.A.|
132|32|||18 days ago|Any Graduate|1 - 3 years|"Job description
Fluent in English
Ability to handle outbound calls approx 80-100
Basic Knowledge of Excel
Good Communication Skills
Flexible to work 6days
customer convincing skills
Ability to work independently
Only for Girls

If interested Contact :
9717058148

Required Candidate profile
Good Communication skills ,fluent in English , good convincing power
RoleApparel/Garment Designer
Industry TypeTextile & Apparel
Functional AreaFashion Designing, Merchandising
Employment TypeFull Time, Permanent
Role CategoryDesigner
Education
UG :Any Graduate
Key Skills
Customer ServiceCustomer SupportCustomer CareCustomer Handling"|['Customer Service', 'Customer Support', 'Customer Care', 'Customer Handling']|Customer Service Executive For fashion based E-Commerce client company|₹ 2,00,000 - 3,00,000 P.A.|
133|63|25||18 days ago|Graduation Not Required|1 - 3 years|"Job description
We're hiring for minimum 6 months of experience in FMCG field sales.12th Only
1- 3 YRS .MALE ONLY. experience as Sales / BD in Telecom / ISP or FMCG / F&B mandatory
Must have 1 year field sales / B2B sales / field marketing experience.
RoleSales/Business Development Manager-Forex
Industry TypeFMCG
Functional AreaFinancial Services, Banking, Investments, Insurance
Employment TypeFull Time, Permanent
Role CategoryTreasury
Education
UG :Graduation Not Required
Key Skills
B2B SalesSalesFMCG Sales
21-30 AGEBPOBdISPMaleInside SalesEmail MarketingOnline Lead GenerationF&B SALESales Executive ActivitiesMarketingDatabase BuildingTelecomLead GenerationField SalesDomestic BPOCold CallingITESBusiness DevelopmentCall Center
Skills highlighted with ‘‘ are preferred keyskills"|['B2B Sales', 'Sales', 'FMCG Sales', 'BPO', 'Bd', 'ISP', 'Male', 'Inside Sales', 'Email Marketing', 'Online Lead Generation', 'Sales Executive Activities', 'Marketing', 'Database Building', 'Telecom', 'Lead Generation', 'Field Sales', 'Domestic BPO', 'Cold Calling', 'ITES', 'Business Development', 'Call Center']|Business Development Executive -Jaipur|₹ 2,00,000 - 4,00,000 P.A.|
134|335||MBA/PGDM in Marketing|19 days ago|Any Graduate|1 - 5 years|"Job description
URGENTLY REQUIRED
BUISNESS DEVELOPMENT EXECUTIVE
Dealing with high end client into construction industry, government sector, schools,
hotels and resorts, societies etc.
Taking appointment of potential clients/dealers.
RoleSales Executive/Officer
Industry TypeEngineering & Construction
Functional AreaSales, Retail, Business Development
Employment TypeFull Time, Permanent
Role CategoryRetail Sales
Education
UG :Any Graduate
PG :MBA/PGDM in Marketing
Key Skills
construction salesSalesDirect SalesClient Relationship ManagementField SalesB2B SalesBusiness DevelopmenthardsalesMarketing"|['Sales', 'Direct Sales', 'Client Relationship Management', 'Field Sales', 'B2B Sales', 'Business Development', 'Marketing']|Business Development Executive|₹ 1,00,000 - 4,50,000 P.A.|
135|418|1|Post Graduation Not Required, Any Postgraduate|21 days ago|Any Graduate|2 - 7 years|"Job description
Focus on B2C & B2B SALES

Focus on BRANCH SALES GROWTH, ORDER GENERATION, SALES PROMOTION, KEY ACCOUNT HANDLING, CUSTOMER MGMT, CUSTOMER PROFITABILITY MGMT, TEAM MGMT, COLLECTION, SALES LEADS, TELEMARKETING LEADS, PRODUCT PRICING GUIDELINES etc apply

Required Candidate profile
GRADUATE / MBA

Below 35yrs

2+yrs exp with FMCG / CARGO / LOGISTICS / SCM / RETAIL / e-TAIL etc

Strong B2B & B2C Sales exp is essential

Strong communication skills must

Positions across Chennai

Perks and benefits
Excellent benefits & perks.
RoleSales Executive/Officer
Industry TypeCourier / Logistics
Functional AreaSales, Retail, Business Development
Employment TypeFull Time, Permanent
Role CategoryRetail Sales
Education
UG :Any Graduate
PG :Post Graduation Not Required, Any Postgraduate
Key Skills
COLLECTIONTEAM MGMTCUSTOMER MGMTBRANCH SALES GROWTHPRODUCT PRICINGCUSTOMER PROFITABILITY MGMTKEY ACCOUNT HANDLINGSALES PROMOTIONSALES LEADSORDER GENERATIONTELEMARKETING LEADS"|['COLLECTION', 'TEAM MGMT', 'PRODUCT PRICING', 'KEY ACCOUNT HANDLING', 'SALES PROMOTION', 'SALES LEADS']|Executive / SE - Business Development / Corporate Sales / B2B Sales|₹ 3,00,000 - 6,00,000 P.A.|
